i,c,id,s,f
Coventry Health Care,Madison County,"Madison, IL",IL,17119
Land of Lincoln Mutual Health Insurance Company,Madison County,"Madison, IL",IL,17119
Blue Cross Blue Shield of Illinois,Madison County,"Madison, IL",IL,17119
Land of Lincoln Mutual Health Insurance Company,Marion County,"Marion, IL",IL,17121
"Health Alliance Medical Plans, Inc.",Marion County,"Marion, IL",IL,17121
Blue Cross Blue Shield of Illinois,Marion County,"Marion, IL",IL,17121
Humana Insurance Company,Marshall County,"Marshall, IL",IL,17123
Coventry Health Care,Marshall County,"Marshall, IL",IL,17123
Blue Cross Blue Shield of Illinois,Marshall County,"Marshall, IL",IL,17123
Land of Lincoln Mutual Health Insurance Company,Marshall County,"Marshall, IL",IL,17123
"Health Alliance Medical Plans, Inc.",Marshall County,"Marshall, IL",IL,17123
Coventry Health Care,Mason County,"Mason, IL",IL,17125
Land of Lincoln Mutual Health Insurance Company,Mason County,"Mason, IL",IL,17125
"Health Alliance Medical Plans, Inc.",Mason County,"Mason, IL",IL,17125
Blue Cross Blue Shield of Illinois,Mason County,"Mason, IL",IL,17125
Blue Cross Blue Shield of Illinois,Massac County,"Massac, IL",IL,17127
Land of Lincoln Mutual Health Insurance Company,Massac County,"Massac, IL",IL,17127
"Health Alliance Medical Plans, Inc.",Massac County,"Massac, IL",IL,17127
Land of Lincoln Mutual Health Insurance Company,Menard County,"Menard, IL",IL,17129
"Health Alliance Medical Plans, Inc.",Menard County,"Menard, IL",IL,17129
Coventry Health Care,Menard County,"Menard, IL",IL,17129
Blue Cross Blue Shield of Illinois,Menard County,"Menard, IL",IL,17129
Coventry Health Care,Mercer County,"Mercer, IL",IL,17131
Land of Lincoln Mutual Health Insurance Company,Mercer County,"Mercer, IL",IL,17131
"Health Alliance Medical Plans, Inc.",Mercer County,"Mercer, IL",IL,17131
Blue Cross Blue Shield of Illinois,Mercer County,"Mercer, IL",IL,17131
Blue Cross Blue Shield of Illinois,Monroe County,"Monroe, IL",IL,17133
Coventry Health Care,Monroe County,"Monroe, IL",IL,17133
Land of Lincoln Mutual Health Insurance Company,Monroe County,"Monroe, IL",IL,17133
Land of Lincoln Mutual Health Insurance Company,Montgomery County,"Montgomery, IL",IL,17135
Blue Cross Blue Shield of Illinois,Montgomery County,"Montgomery, IL",IL,17135
"Health Alliance Medical Plans, Inc.",Montgomery County,"Montgomery, IL",IL,17135
Coventry Health Care,Montgomery County,"Montgomery, IL",IL,17135
"Health Alliance Medical Plans, Inc.",Morgan County,"Morgan, IL",IL,17137
Blue Cross Blue Shield of Illinois,Morgan County,"Morgan, IL",IL,17137
Land of Lincoln Mutual Health Insurance Company,Morgan County,"Morgan, IL",IL,17137
Coventry Health Care,Morgan County,"Morgan, IL",IL,17137
Blue Cross Blue Shield of Illinois,Moultrie County,"Moultrie, IL",IL,17139
Land of Lincoln Mutual Health Insurance Company,Moultrie County,"Moultrie, IL",IL,17139
Coventry Health Care,Moultrie County,"Moultrie, IL",IL,17139
"Health Alliance Medical Plans, Inc.",Moultrie County,"Moultrie, IL",IL,17139
"Health Alliance Medical Plans, Inc.",Ogle County,"Ogle, IL",IL,17141
Coventry Health Care,Ogle County,"Ogle, IL",IL,17141
Land of Lincoln Mutual Health Insurance Company,Ogle County,"Ogle, IL",IL,17141
Blue Cross Blue Shield of Illinois,Ogle County,"Ogle, IL",IL,17141
Land of Lincoln Mutual Health Insurance Company,Peoria County,"Peoria, IL",IL,17143
Blue Cross Blue Shield of Illinois,Peoria County,"Peoria, IL",IL,17143
Humana Insurance Company,Peoria County,"Peoria, IL",IL,17143
"Humana Health Plan, Inc.",Peoria County,"Peoria, IL",IL,17143
"Health Alliance Medical Plans, Inc.",Peoria County,"Peoria, IL",IL,17143
Coventry Health Care,Peoria County,"Peoria, IL",IL,17143
Land of Lincoln Mutual Health Insurance Company,Perry County,"Perry, IL",IL,17145
"Health Alliance Medical Plans, Inc.",Perry County,"Perry, IL",IL,17145
Blue Cross Blue Shield of Illinois,Perry County,"Perry, IL",IL,17145
Land of Lincoln Mutual Health Insurance Company,Piatt County,"Piatt, IL",IL,17147
"Health Alliance Medical Plans, Inc.",Piatt County,"Piatt, IL",IL,17147
Blue Cross Blue Shield of Illinois,Piatt County,"Piatt, IL",IL,17147
Coventry Health Care,Piatt County,"Piatt, IL",IL,17147
"Health Alliance Medical Plans, Inc.",Pike County,"Pike, IL",IL,17149
Blue Cross Blue Shield of Illinois,Pike County,"Pike, IL",IL,17149
Coventry Health Care,Pike County,"Pike, IL",IL,17149
Land of Lincoln Mutual Health Insurance Company,Pike County,"Pike, IL",IL,17149
"Health Alliance Medical Plans, Inc.",Pope County,"Pope, IL",IL,17151
Land of Lincoln Mutual Health Insurance Company,Pope County,"Pope, IL",IL,17151
Blue Cross Blue Shield of Illinois,Pope County,"Pope, IL",IL,17151
Land of Lincoln Mutual Health Insurance Company,Pulaski County,"Pulaski, IL",IL,17153
Blue Cross Blue Shield of Illinois,Pulaski County,"Pulaski, IL",IL,17153
"Health Alliance Medical Plans, Inc.",Pulaski County,"Pulaski, IL",IL,17153
"Health Alliance Medical Plans, Inc.",Putnam County,"Putnam, IL",IL,17155
Humana Insurance Company,Putnam County,"Putnam, IL",IL,17155
Land of Lincoln Mutual Health Insurance Company,Putnam County,"Putnam, IL",IL,17155
Blue Cross Blue Shield of Illinois,Putnam County,"Putnam, IL",IL,17155
Coventry Health Care,Putnam County,"Putnam, IL",IL,17155
Coventry Health Care,Randolph County,"Randolph, IL",IL,17157
Land of Lincoln Mutual Health Insurance Company,Randolph County,"Randolph, IL",IL,17157
Blue Cross Blue Shield of Illinois,Randolph County,"Randolph, IL",IL,17157
"Health Alliance Medical Plans, Inc.",Randolph County,"Randolph, IL",IL,17157
Land of Lincoln Mutual Health Insurance Company,Richland County,"Richland, IL",IL,17159
Blue Cross Blue Shield of Illinois,Richland County,"Richland, IL",IL,17159
"Health Alliance Medical Plans, Inc.",Richland County,"Richland, IL",IL,17159
Coventry Health Care,Richland County,"Richland, IL",IL,17159
Land of Lincoln Mutual Health Insurance Company,Rock Island County,"Rock Island, IL",IL,17161
Blue Cross Blue Shield of Illinois,Rock Island County,"Rock Island, IL",IL,17161
Coventry Health Care,Rock Island County,"Rock Island, IL",IL,17161
"Health Alliance Medical Plans, Inc.",Rock Island County,"Rock Island, IL",IL,17161
Coventry Health Care,St. Clair County,"St. Clair, IL",IL,17163
Land of Lincoln Mutual Health Insurance Company,St. Clair County,"St. Clair, IL",IL,17163
Blue Cross Blue Shield of Illinois,St. Clair County,"St. Clair, IL",IL,17163
Blue Cross Blue Shield of Illinois,Saline County,"Saline, IL",IL,17165
"Health Alliance Medical Plans, Inc.",Saline County,"Saline, IL",IL,17165
Land of Lincoln Mutual Health Insurance Company,Saline County,"Saline, IL",IL,17165
Coventry Health Care,Sangamon County,"Sangamon, IL",IL,17167
"Health Alliance Medical Plans, Inc.",Sangamon County,"Sangamon, IL",IL,17167
"Humana Health Plan, Inc.",Sangamon County,"Sangamon, IL",IL,17167
Blue Cross Blue Shield of Illinois,Sangamon County,"Sangamon, IL",IL,17167
Land of Lincoln Mutual Health Insurance Company,Sangamon County,"Sangamon, IL",IL,17167
Blue Cross Blue Shield of Illinois,Schuyler County,"Schuyler, IL",IL,17169
"Health Alliance Medical Plans, Inc.",Schuyler County,"Schuyler, IL",IL,17169
Land of Lincoln Mutual Health Insurance Company,Schuyler County,"Schuyler, IL",IL,17169
Blue Cross Blue Shield of Illinois,Scott County,"Scott, IL",IL,17171
"Health Alliance Medical Plans, Inc.",Scott County,"Scott, IL",IL,17171
Coventry Health Care,Scott County,"Scott, IL",IL,17171
Land of Lincoln Mutual Health Insurance Company,Scott County,"Scott, IL",IL,17171
"Health Alliance Medical Plans, Inc.",Shelby County,"Shelby, IL",IL,17173
Land of Lincoln Mutual Health Insurance Company,Shelby County,"Shelby, IL",IL,17173
Blue Cross Blue Shield of Illinois,Shelby County,"Shelby, IL",IL,17173
Coventry Health Care,Shelby County,"Shelby, IL",IL,17173
Land of Lincoln Mutual Health Insurance Company,Stark County,"Stark, IL",IL,17175
Coventry Health Care,Stark County,"Stark, IL",IL,17175
Blue Cross Blue Shield of Illinois,Stark County,"Stark, IL",IL,17175
Humana Insurance Company,Stark County,"Stark, IL",IL,17175
"Health Alliance Medical Plans, Inc.",Stark County,"Stark, IL",IL,17175
Blue Cross Blue Shield of Illinois,Stephenson County,"Stephenson, IL",IL,17177
Land of Lincoln Mutual Health Insurance Company,Stephenson County,"Stephenson, IL",IL,17177
Coventry Health Care,Stephenson County,"Stephenson, IL",IL,17177
"Health Alliance Medical Plans, Inc.",Stephenson County,"Stephenson, IL",IL,17177
Land of Lincoln Mutual Health Insurance Company,Tazewell County,"Tazewell, IL",IL,17179
Blue Cross Blue Shield of Illinois,Tazewell County,"Tazewell, IL",IL,17179
Humana Insurance Company,Tazewell County,"Tazewell, IL",IL,17179
"Health Alliance Medical Plans, Inc.",Tazewell County,"Tazewell, IL",IL,17179
Coventry Health Care,Tazewell County,"Tazewell, IL",IL,17179
"Humana Health Plan, Inc.",Tazewell County,"Tazewell, IL",IL,17179
Blue Cross Blue Shield of Illinois,Union County,"Union, IL",IL,17181
Land of Lincoln Mutual Health Insurance Company,Union County,"Union, IL",IL,17181
"Health Alliance Medical Plans, Inc.",Union County,"Union, IL",IL,17181
Coventry Health Care,Vermilion County,"Vermilion, IL",IL,17183
"Health Alliance Medical Plans, Inc.",Vermilion County,"Vermilion, IL",IL,17183
Land of Lincoln Mutual Health Insurance Company,Vermilion County,"Vermilion, IL",IL,17183
Blue Cross Blue Shield of Illinois,Vermilion County,"Vermilion, IL",IL,17183
Land of Lincoln Mutual Health Insurance Company,Wabash County,"Wabash, IL",IL,17185
Blue Cross Blue Shield of Illinois,Wabash County,"Wabash, IL",IL,17185
"Health Alliance Medical Plans, Inc.",Wabash County,"Wabash, IL",IL,17185
Coventry Health Care,Wabash County,"Wabash, IL",IL,17185
Land of Lincoln Mutual Health Insurance Company,Warren County,"Warren, IL",IL,17187
"Health Alliance Medical Plans, Inc.",Warren County,"Warren, IL",IL,17187
Blue Cross Blue Shield of Illinois,Warren County,"Warren, IL",IL,17187
Coventry Health Care,Warren County,"Warren, IL",IL,17187
"Health Alliance Medical Plans, Inc.",Washington County,"Washington, IL",IL,17189
Coventry Health Care,Washington County,"Washington, IL",IL,17189
Blue Cross Blue Shield of Illinois,Washington County,"Washington, IL",IL,17189
Land of Lincoln Mutual Health Insurance Company,Washington County,"Washington, IL",IL,17189
Blue Cross Blue Shield of Illinois,Wayne County,"Wayne, IL",IL,17191
"Health Alliance Medical Plans, Inc.",Wayne County,"Wayne, IL",IL,17191
Land of Lincoln Mutual Health Insurance Company,Wayne County,"Wayne, IL",IL,17191
Blue Cross Blue Shield of Illinois,White County,"White, IL",IL,17193
Land of Lincoln Mutual Health Insurance Company,White County,"White, IL",IL,17193
"Health Alliance Medical Plans, Inc.",White County,"White, IL",IL,17193
Coventry Health Care,Whiteside County,"Whiteside, IL",IL,17195
Blue Cross Blue Shield of Illinois,Whiteside County,"Whiteside, IL",IL,17195
Land of Lincoln Mutual Health Insurance Company,Whiteside County,"Whiteside, IL",IL,17195
"Health Alliance Medical Plans, Inc.",Whiteside County,"Whiteside, IL",IL,17195
Land of Lincoln Mutual Health Insurance Company,Will County,"Will, IL",IL,17197
Coventry Health Care,Will County,"Will, IL",IL,17197
Blue Cross Blue Shield of Illinois,Will County,"Will, IL",IL,17197
Aetna,Will County,"Will, IL",IL,17197
"Health Alliance Medical Plans, Inc.",Will County,"Will, IL",IL,17197
Land of Lincoln Mutual Health Insurance Company,Williamson County,"Williamson, IL",IL,17199
Blue Cross Blue Shield of Illinois,Williamson County,"Williamson, IL",IL,17199
"Health Alliance Medical Plans, Inc.",Williamson County,"Williamson, IL",IL,17199
"Humana Health Plan, Inc.",Winnebago County,"Winnebago, IL",IL,17201
Blue Cross Blue Shield of Illinois,Winnebago County,"Winnebago, IL",IL,17201
"Health Alliance Medical Plans, Inc.",Winnebago County,"Winnebago, IL",IL,17201
Coventry Health Care,Winnebago County,"Winnebago, IL",IL,17201
Land of Lincoln Mutual Health Insurance Company,Winnebago County,"Winnebago, IL",IL,17201
Humana Insurance Company,Woodford County,"Woodford, IL",IL,17203
Land of Lincoln Mutual Health Insurance Company,Woodford County,"Woodford, IL",IL,17203
Blue Cross Blue Shield of Illinois,Woodford County,"Woodford, IL",IL,17203
"Health Alliance Medical Plans, Inc.",Woodford County,"Woodford, IL",IL,17203
Coventry Health Care,Woodford County,"Woodford, IL",IL,17203
Anthem Blue Cross and Blue Shield,Adams County,"Adams, IN",IN,18001
PHP,Adams County,"Adams, IN",IN,18001
Ambetter from MHS,Adams County,"Adams, IN",IN,18001
MDwise Marketplace,Allen County,"Allen, IN",IN,18003
Anthem Blue Cross and Blue Shield,Allen County,"Allen, IN",IN,18003
PHP,Allen County,"Allen, IN",IN,18003
Ambetter from MHS,Allen County,"Allen, IN",IN,18003
Anthem Blue Cross and Blue Shield,Bartholomew County,"Bartholomew, IN",IN,18005
MDwise Marketplace,Bartholomew County,"Bartholomew, IN",IN,18005
PHP,Benton County,"Benton, IN",IN,18007
MDwise Marketplace,Benton County,"Benton, IN",IN,18007
Anthem Blue Cross and Blue Shield,Benton County,"Benton, IN",IN,18007
PHP,Blackford County,"Blackford, IN",IN,18009
Anthem Blue Cross and Blue Shield,Blackford County,"Blackford, IN",IN,18009
MDwise Marketplace,Blackford County,"Blackford, IN",IN,18009
PHP,Boone County,"Boone, IN",IN,18011
MDwise Marketplace,Boone County,"Boone, IN",IN,18011
Anthem Blue Cross and Blue Shield,Boone County,"Boone, IN",IN,18011
Anthem Blue Cross and Blue Shield,Brown County,"Brown, IN",IN,18013
MDwise Marketplace,Brown County,"Brown, IN",IN,18013
MDwise Marketplace,Carroll County,"Carroll, IN",IN,18015
PHP,Carroll County,"Carroll, IN",IN,18015
Anthem Blue Cross and Blue Shield,Carroll County,"Carroll, IN",IN,18015
Anthem Blue Cross and Blue Shield,Cass County,"Cass, IN",IN,18017
MDwise Marketplace,Cass County,"Cass, IN",IN,18017
PHP,Cass County,"Cass, IN",IN,18017
Anthem Blue Cross and Blue Shield,Clark County,"Clark, IN",IN,18019
Anthem Blue Cross and Blue Shield,Clay County,"Clay, IN",IN,18021
MDwise Marketplace,Clay County,"Clay, IN",IN,18021
Anthem Blue Cross and Blue Shield,Clinton County,"Clinton, IN",IN,18023
PHP,Clinton County,"Clinton, IN",IN,18023
MDwise Marketplace,Clinton County,"Clinton, IN",IN,18023
MDwise Marketplace,Crawford County,"Crawford, IN",IN,18025
Anthem Blue Cross and Blue Shield,Crawford County,"Crawford, IN",IN,18025
Anthem Blue Cross and Blue Shield,Daviess County,"Daviess, IN",IN,18027
MDwise Marketplace,Daviess County,"Daviess, IN",IN,18027
Anthem Blue Cross and Blue Shield,Dearborn County,"Dearborn, IN",IN,18029
MDwise Marketplace,Decatur County,"Decatur, IN",IN,18031
Anthem Blue Cross and Blue Shield,Decatur County,"Decatur, IN",IN,18031
PHP,DeKalb County,"DeKalb, IN",IN,18033
Ambetter from MHS,DeKalb County,"DeKalb, IN",IN,18033
Anthem Blue Cross and Blue Shield,DeKalb County,"DeKalb, IN",IN,18033
MDwise Marketplace,Delaware County,"Delaware, IN",IN,18035
PHP,Delaware County,"Delaware, IN",IN,18035
Anthem Blue Cross and Blue Shield,Delaware County,"Delaware, IN",IN,18035
MDwise Marketplace,Dubois County,"Dubois, IN",IN,18037
Anthem Blue Cross and Blue Shield,Dubois County,"Dubois, IN",IN,18037
PHP,Elkhart County,"Elkhart, IN",IN,18039
Anthem Blue Cross and Blue Shield,Elkhart County,"Elkhart, IN",IN,18039
Ambetter from MHS,Elkhart County,"Elkhart, IN",IN,18039
MDwise Marketplace,Elkhart County,"Elkhart, IN",IN,18039
Anthem Blue Cross and Blue Shield,Fayette County,"Fayette, IN",IN,18041
MDwise Marketplace,Fayette County,"Fayette, IN",IN,18041
Anthem Blue Cross and Blue Shield,Floyd County,"Floyd, IN",IN,18043
MDwise Marketplace,Fountain County,"Fountain, IN",IN,18045
Anthem Blue Cross and Blue Shield,Fountain County,"Fountain, IN",IN,18045
PHP,Fountain County,"Fountain, IN",IN,18045
Anthem Blue Cross and Blue Shield,Franklin County,"Franklin, IN",IN,18047
MDwise Marketplace,Fulton County,"Fulton, IN",IN,18049
Anthem Blue Cross and Blue Shield,Fulton County,"Fulton, IN",IN,18049
PHP,Fulton County,"Fulton, IN",IN,18049
MDwise Marketplace,Gibson County,"Gibson, IN",IN,18051
Anthem Blue Cross and Blue Shield,Gibson County,"Gibson, IN",IN,18051
PHP,Grant County,"Grant, IN",IN,18053
Anthem Blue Cross and Blue Shield,Grant County,"Grant, IN",IN,18053
MDwise Marketplace,Grant County,"Grant, IN",IN,18053
Anthem Blue Cross and Blue Shield,Greene County,"Greene, IN",IN,18055
MDwise Marketplace,Greene County,"Greene, IN",IN,18055
Anthem Blue Cross and Blue Shield,Hamilton County,"Hamilton, IN",IN,18057
PHP,Hamilton County,"Hamilton, IN",IN,18057
MDwise Marketplace,Hamilton County,"Hamilton, IN",IN,18057
MDwise Marketplace,Hancock County,"Hancock, IN",IN,18059
Anthem Blue Cross and Blue Shield,Hancock County,"Hancock, IN",IN,18059
Anthem Blue Cross and Blue Shield,Harrison County,"Harrison, IN",IN,18061
MDwise Marketplace,Hendricks County,"Hendricks, IN",IN,18063
Anthem Blue Cross and Blue Shield,Hendricks County,"Hendricks, IN",IN,18063
Anthem Blue Cross and Blue Shield,Henry County,"Henry, IN",IN,18065
MDwise Marketplace,Henry County,"Henry, IN",IN,18065
PHP,Howard County,"Howard, IN",IN,18067
MDwise Marketplace,Howard County,"Howard, IN",IN,18067
Anthem Blue Cross and Blue Shield,Howard County,"Howard, IN",IN,18067
Anthem Blue Cross and Blue Shield,Huntington County,"Huntington, IN",IN,18069
Ambetter from MHS,Huntington County,"Huntington, IN",IN,18069
PHP,Huntington County,"Huntington, IN",IN,18069
MDwise Marketplace,Jackson County,"Jackson, IN",IN,18071
Anthem Blue Cross and Blue Shield,Jackson County,"Jackson, IN",IN,18071
MDwise Marketplace,Jasper County,"Jasper, IN",IN,18073
PHP,Jasper County,"Jasper, IN",IN,18073
Anthem Blue Cross and Blue Shield,Jasper County,"Jasper, IN",IN,18073
