provider_id,hospital_name,street,city,state,zip_code,lat,lng,type,ownership,emergency_services,observed,days,sir,footnotes
100046,FLORIDA HOSPITAL ZEPHYRHILLS,7050 GALL BLVD,ZEPHYRHILLS,FL,33541,28.260784971000078,-82.18801640399994,Acute Care Hospitals,Voluntary non-profit - Church,true,3,3066,0.668,
100047,BAYFRONT HEALTH PUNTA GORDA,809 E MARION AVE,PUNTA GORDA,FL,33950,26.94149111100006,-82.04031314099996,Acute Care Hospitals,Proprietary,true,0,973,0.000,
100048,JAY HOSPITAL,14114 ALABAMA ST,JAY,FL,32565,30.949828119000074,-87.15173254299998,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
100049,HIGHLANDS REGIONAL MEDICAL CENTER,3600 S HIGHLANDS AVE,SEBRING,FL,33870,27.466480192000063,-81.43367922299996,Acute Care Hospitals,Proprietary,true,1,737,0.903,
100050,PALM SPRINGS GENERAL HOSPITAL,1475 W 49TH ST,HIALEAH,FL,33012,25.867578555000023,-80.31221057599998,Acute Care Hospitals,Voluntary non-profit - Private,true,3,552,NA,13
100051,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,34711,28.55028730600003,-81.71751395799998,Acute Care Hospitals,Government - Hospital District or Authority,true,1,1346,0.495,
100052,WINTER HAVEN HOSPITAL,200 AVE F NE,WINTER HAVEN,FL,33881,28.027663329000063,-81.72599007399998,Acute Care Hospitals,Voluntary non-profit - Private,true,6,4852,0.610,
100053,HIALEAH HOSPITAL,651 E 25TH ST,HIALEAH,FL,33013,25.844938522000064,-80.26909219099997,Acute Care Hospitals,Proprietary,true,4,3110,0.861,
100054,TWIN CITIES HOSPITAL,2190 HWY 85 N,NICEVILLE,FL,32578,30.533217172000036,-86.49313089199995,Acute Care Hospitals,Proprietary,true,0,341,NA,13
100055,FLORIDA HOSPITAL NORTH PINELLAS,1395 S PINELLAS AVE,TARPON SPRINGS,FL,34689,28.132557848000033,-82.75862009799994,Acute Care Hospitals,Voluntary non-profit - Other,true,0,1162,0.000,
100057,FLORIDA HOSPITAL WATERMAN,1000 WATERMAN WAY,TAVARES,FL,32778,28.824416579000058,-81.70965287499996,Acute Care Hospitals,Voluntary non-profit - Church,true,1,4216,0.148,
100062,MUNROE REGIONAL MEDICAL CENTER,1500 SW 1ST AVE,OCALA,FL,34474,29.173952023000027,-82.13790838199998,Acute Care Hospitals,Government - Hospital District or Authority,true,4,3376,0.790,
100063,MORTON PLANT NORTH BAY HOSPITAL,6600 MADISON ST,NEW PORT RICHEY,FL,34652,28.253860859000042,-82.71542911899996,Acute Care Hospitals,Voluntary non-profit - Private,true,0,2342,0.000,
100067,ST ANTHONYS HOSPITAL,1200 SEVENTH AVE N,SAINT PETERSBURG,FL,33705,27.77930440700004,-82.65085999999997,Acute Care Hospitals,Voluntary non-profit - Church,true,4,5806,0.397,
100068,FLORIDA HOSPITAL MEMORIAL MEDICAL CENTER,301 MEMORIAL MEDICAL PARKWAY,DAYTONA BEACH,FL,32117,29.242675044000066,-81.10923813599999,Acute Care Hospitals,Voluntary non-profit - Church,true,4,4818,0.568,
100069,FLORIDA HOSPITAL CARROLLWOOD,7171 N DALE MABRY HWY,TAMPA,FL,33614,28.014183470000035,-82.50496723399993,Acute Care Hospitals,Voluntary non-profit - Church,true,1,1375,0.485,
100070,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,540 THE RIALTO,VENICE,FL,34285,27.09088241200004,-82.44439169499998,Acute Care Hospitals,Proprietary,true,8,3254,1.668,
100071,BAYFRONT HEALTH BROOKSVILLE,17240 CORTEZ BLVD,BROOKSVILLE,FL,34601,28.54110314600007,-82.44346905599997,Acute Care Hospitals,Voluntary non-profit - Church,true,4,1571,1.697,
100072,FLORIDA HOSPITAL FISH MEMORIAL,1055 SAXON BLVD,ORANGE CITY,FL,32763,28.91132751200007,-81.28309096999999,Acute Care Hospitals,Voluntary non-profit - Church,true,1,2877,0.183,
100073,HOLY CROSS HOSPITAL INC,4725 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,26.18539853300007,-80.11768406299996,Acute Care Hospitals,Voluntary non-profit - Church,true,8,8312,0.633,
100075,ST JOSEPH'S HOSPITAL,3001 W MARTIN LUTHER KING JR BLVD,TAMPA,FL,33677,27.981367442000078,-82.49287980999998,Acute Care Hospitals,Voluntary non-profit - Church,true,13,17699,0.371,
100077,BAYFRONT HEALTH PORT CHARLOTTE,2500 HARBOR BLVD,PORT CHARLOTTE,FL,33952,26.989349100000027,-82.09665032699996,Acute Care Hospitals,Proprietary,true,3,4921,0.422,
100080,JFK MEDICAL CENTER,5301 S CONGRESS AVE,ATLANTIS,FL,33462,26.597037585000066,-80.09124620799997,Acute Care Hospitals,Proprietary,true,13,8348,0.742,
100081,HEALTHMARK REGIONAL MEDICAL CENTER,4413 US HWY 331 S,DEFUNIAK SPRINGS,FL,32435,30.658844247000047,-86.11917696799998,Acute Care Hospitals,Proprietary,true,0,139,NA,13
100084,LEESBURG REGIONAL MEDICAL CENTER,600 E DIXIE AVE,LEESBURG,FL,34748,28.806618511000067,-81.86926018599996,Acute Care Hospitals,Voluntary non-profit - Private,true,1,3008,0.227,
100086,BROWARD HEALTH NORTH,201 E SAMPLE RD,POMPANO BEACH,FL,33064,26.275177554000038,-80.12066811099999,Acute Care Hospitals,Government - Hospital District or Authority,true,8,4838,0.715,
100087,SARASOTA MEMORIAL HOSPITAL,1700 S TAMIAMI TRL,SARASOTA,FL,34239,27.317819706000023,-82.52977116799997,Acute Care Hospitals,Government - Hospital District or Authority,true,8,4983,1.031,
100088,BAPTIST MEDICAL CENTER,800 PRUDENTIAL DR,JACKSONVILLE,FL,32207,30.31626324700005,-81.66443057099997,Acute Care Hospitals,Voluntary non-profit - Private,true,17,19682,0.418,
100090,FLAGLER HOSPITAL,400 HEALTH PARK BLVD,SAINT AUGUSTINE,FL,32086,29.862607592000074,-81.32007114999999,Acute Care Hospitals,Voluntary non-profit - Private,true,3,3453,0.457,
100092,WUESTHOFF MEDICAL CENTER  ROCKLEDGE,110 LONGWOOD AVE,ROCKLEDGE,FL,32955,28.334527500000036,-80.72267986099996,Acute Care Hospitals,Voluntary non-profit - Private,true,6,3563,1.140,
100093,BAPTIST HOSPITAL,1000 W MORENO ST,PENSACOLA,FL,32501,30.42870751600003,-87.23175851499997,Acute Care Hospitals,Voluntary non-profit - Private,false,5,3278,0.807,
100099,LAKE WALES MEDICAL CENTER,410 S 11TH ST,LAKE WALES,FL,33853,27.89585035600004,-81.56470173199995,Acute Care Hospitals,Proprietary,true,0,1182,0.000,
100102,SHANDS LAKE SHORE REGIONAL MEDICAL CENTER,368 NE FRANKLIN ST,LAKE CITY,FL,32055,30.193453051000063,-82.63271026399997,Acute Care Hospitals,Voluntary non-profit - Private,true,1,200,NA,13
100105,INDIAN RIVER MEDICAL CENTER,1000 36TH ST,VERO BEACH,FL,32960,27.657639396000036,-80.39433434699998,Acute Care Hospitals,Government - Hospital District or Authority,true,3,2755,0.493,
100106,DOCTOR'S MEMORIAL HOSPITAL INC,333 N BYRON BUTLER PKWY,PERRY,FL,32348,30.11966112500005,-83.59086747499998,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
100107,LEHIGH REGIONAL MEDICAL CENTER,1500 LEE BLVD,LEHIGH ACRES,FL,33936,26.614338977000045,-81.65851837499997,Acute Care Hospitals,Voluntary non-profit - Private,true,3,1082,1.847,
100109,FLORIDA HOSPITAL HEARTLAND MEDICAL CENTER,4200 SUN N LAKE BLVD,SEBRING,FL,33871,27.539032677000023,-81.50593029199996,Acute Care Hospitals,Voluntary non-profit - Church,true,1,2290,0.291,
100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,KISSIMMEE,FL,34741,28.300863586000048,-81.41034090799997,Acute Care Hospitals,Proprietary,true,5,5295,0.592,
100113,UF HEALTH SHANDS HOSPITAL,1600 SW ARCHER RD,GAINESVILLE,FL,32610,29.639290121000045,-82.34322133999996,Acute Care Hospitals,Government - Federal,true,53,39768,0.514,
100117,BAPTIST MEDICAL CENTER  BEACHES,1350 13TH AVE S,JACKSONVILLE BEACH,FL,32250,30.274522991000026,-81.39976987399996,Acute Care Hospitals,Voluntary non-profit - Private,true,0,3316,0.000,
100118,FLORIDA HOSPITAL FLAGLER,60 MEMORIAL MEDICAL PKWY,PALM COAST,FL,32164,29.47732731700006,-81.18969941799998,Acute Care Hospitals,Voluntary non-profit - Church,true,2,1375,0.969,
100121,BARTOW REGIONAL MEDICAL CENTER,2200 OSPREY BLVD,BARTOW,FL,33831,27.917749008000044,-81.84352569799995,Acute Care Hospitals,Proprietary,true,0,554,NA,13
100122,NORTH OKALOOSA MEDICAL CENTER,151 REDSTONE AVE SE,CRESTVIEW,FL,32539,30.769962192000037,-86.51237595099997,Acute Care Hospitals,Voluntary non-profit - Private,true,0,736,0.000,
100124,SANTA ROSA MEDICAL CENTER,6002 BERRYHILL RD,MILTON,FL,32570,30.63231653400004,-87.06761624299997,Acute Care Hospitals,Proprietary,true,0,682,0.000,
100125,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,25.479505019000044,-80.43047386799998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,1561,0.000,
100126,PALMS OF PASADENA HOSPITAL,1501 PASADENA AVE S,SAINT PETERSBURG,FL,33707,27.753334989000052,-82.73831689199994,Acute Care Hospitals,Proprietary,true,1,1779,0.375,
100127,MORTON PLANT HOSPITAL,300 PINELLAS ST,CLEARWATER,FL,33756,27.95187100100003,-82.80367313099998,Acute Care Hospitals,Voluntary non-profit - Private,true,7,12764,0.353,
100128,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIR,TAMPA,FL,33606,27.93755834800004,-82.45910748599994,Acute Care Hospitals,Voluntary non-profit - Private,true,45,32666,0.547,
100130,LAKESIDE MEDICAL CENTER,39200 HOOKER HWY,BELLE GLADE,FL,33430,26.725643645000048,-80.67101039299996,Acute Care Hospitals,Government - Hospital District or Authority,true,0,618,NA,13
100131,AVENTURA HOSPITAL AND MEDICAL CENTER,20900 BISCAYNE BLVD,AVENTURA,FL,33180,25.969393024000055,-80.14448789199997,Acute Care Hospitals,Voluntary non-profit - Private,true,0,7416,0.000,
100132,SOUTH FLORIDA BAPTIST HOSPITAL,301 N ALEXANDER ST,PLANT CITY,FL,33563,28.015960755000037,-82.13796193499996,Acute Care Hospitals,Voluntary non-profit - Private,true,0,1498,0.000,
100135,TALLAHASSEE MEMORIAL HOSPITAL,1300 MICCOSUKEE RD,TALLAHASSEE,FL,32308,30.45504990300003,-84.26351144799997,Acute Care Hospitals,Voluntary non-profit - Private,true,9,9834,0.515,
100137,HEART OF FLORIDA REGIONAL MEDICAL CENTER,40100 US HWY 27 N,DAVENPORT,FL,33837,28.180370629000038,-81.63999182599997,Acute Care Hospitals,Proprietary,true,4,2276,1.171,
100140,BAPTIST MEDICAL CENTER - NASSAU,1250 S 18TH ST,FERNANDINA BEACH,FL,32034,30.653765123000028,-81.44929533199996,Acute Care Hospitals,Government - Local,true,0,380,NA,13
100142,JACKSON HOSPITAL,4250 HOSPITAL DR,MARIANNA,FL,32446,30.786336262000077,-85.24125947899995,Acute Care Hospitals,Government - Hospital District or Authority,true,1,678,0.982,
100150,LOWER KEYS MEDICAL CENTER,5900 COLLEGE ROAD,KEY WEST,FL,33040,24.581636658000036,-81.74114603699996,Acute Care Hospitals,Proprietary,true,1,575,NA,13
100151,MAYO CLINIC,4500 SAN PABLO RD,JACKSONVILLE,FL,32224,30.265338152000027,-81.43767187999998,Acute Care Hospitals,Voluntary non-profit - Private,true,10,6237,0.663,
100154,"SOUTH MIAMI HOSPITAL, INC",6200 SW 73RD ST,SOUTH MIAMI,FL,33143,25.702942834000055,-80.29374065099995,Acute Care Hospitals,Voluntary non-profit - Private,true,7,6690,0.549,
100156,LAKE CITY MEDICAL CENTER,340 NW COMMERCE DR,LAKE CITY,FL,32055,30.183981295000024,-82.68631210899997,Acute Care Hospitals,Voluntary non-profit - Private,true,0,307,NA,13
100157,LAKELAND REGIONAL MEDICAL CENTER,1324 LAKELAND HILLS BLVD,LAKELAND,FL,33805,28.06087093900004,-81.95328111899994,Acute Care Hospitals,Voluntary non-profit - Private,true,12,11968,0.477,
100161,CENTRAL FLORIDA REGIONAL HOSPITAL,1401 W SEMINOLE BLVD,SANFORD,FL,32771,28.816198169000074,-81.28383448699998,Acute Care Hospitals,Proprietary,true,4,2295,1.197,
100166,DOCTORS HOSPITAL OF SARASOTA,5731 BEE RIDGE RD,SARASOTA,FL,34233,27.298987964000048,-82.45485095699996,Acute Care Hospitals,Proprietary,true,1,1357,0.351,
100167,PLANTATION GENERAL HOSPITAL,401 NW 42ND AVE,PLANTATION,FL,33317,26.126829288000067,-80.20421065899995,Acute Care Hospitals,Proprietary,true,13,7734,0.896,
100168,BOCA RATON REGIONAL HOSPITAL,800 MEADOWS RD,BOCA RATON,FL,33486,26.359585606000053,-80.10211848999995,Acute Care Hospitals,Voluntary non-profit - Private,true,2,5228,0.200,
100173,FLORIDA HOSPITAL TAMPA,3100 E FLETCHER AVE,TAMPA,FL,33613,28.06923765700003,-82.42365983999997,Acute Care Hospitals,Voluntary non-profit - Private,true,10,11431,0.536,
100175,DESOTO MEMORIAL HOSPITAL,900 N ROBERT AVE,ARCADIA,FL,34265,27.227469306000046,-81.85163588799998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,352,NA,13
100176,PALM BEACH GARDENS MEDICAL CENTER,3360 BURNS RD,PALM BEACH GARDENS,FL,33410,26.830593472000032,-80.08789817999997,Acute Care Hospitals,Proprietary,true,3,6426,0.311,
100177,CAPE CANAVERAL HOSPITAL,701 W COCOA BEACH CAUSEWAY,COCOA BEACH,FL,32932,28.35793350600005,-80.62066212899998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,995,0.000,
100179,MEMORIAL HOSPITAL JACKSONVILLE,3625 UNIVERSITY BLVD S,JACKSONVILLE,FL,32216,30.288487494000037,-81.60228916499995,Acute Care Hospitals,Proprietary,true,7,7296,0.639,
100180,ST PETERSBURG GENERAL HOSPITAL,6500 38TH AVE N,SAINT PETERSBURG,FL,33710,27.806333038000048,-82.72675028699996,Acute Care Hospitals,Proprietary,true,4,2155,1.237,
100181,LARKIN COMMUNITY HOSPITAL,7031 SW 62ND AVE,SOUTH MIAMI,FL,33143,25.705311925000046,-80.29343068699995,Acute Care Hospitals,Proprietary,true,0,613,NA,13
100183,CORAL GABLES HOSPITAL,3100 DOUGLAS RD,CORAL GABLES,FL,33134,25.74466232800006,-80.25440995299994,Acute Care Hospitals,Proprietary,true,5,1766,1.887,
100187,PALMETTO GENERAL HOSPITAL,2001 W 68TH ST,HIALEAH,FL,33016,25.884148367000023,-80.32671089099995,Acute Care Hospitals,Proprietary,true,7,7231,0.510,
100189,NORTHWEST MEDICAL CENTER,2801 N STATE RD 7,MARGATE,FL,33063,26.262690228000054,-80.20175053699995,Acute Care Hospitals,Proprietary,true,5,3683,0.925,
100191,MEDICAL CENTER OF TRINITY,"9332 SR 54, STE 401",TRINITY,FL,34655,28.205985915000042,-82.66005388799994,Acute Care Hospitals,Proprietary,true,0,3289,0.000,
100200,BROWARD HEALTH IMPERIAL POINT,6401 N FEDERAL HWY,FORT LAUDERDALE,FL,33308,26.20683797600003,-80.10809998499997,Acute Care Hospitals,Government - Hospital District or Authority,true,2,1274,0.826,
100204,NORTH FLORIDA REGIONAL MEDICAL CENTER,6500 NEWBERRY RD,GAINESVILLE,FL,32605,29.659729150000032,-82.41214550799998,Acute Care Hospitals,Proprietary,true,12,5564,1.440,
100206,MEMORIAL HOSPITAL OF TAMPA,2901 W SWANN AVE,TAMPA,FL,33609,27.937477689000048,-82.48997020199994,Acute Care Hospitals,Proprietary,true,1,935,0.712,
100209,KENDALL REGIONAL MEDICAL CENTER,11750 BIRD RD,MIAMI,FL,33175,25.73192937500005,-80.38508668299994,Acute Care Hospitals,Proprietary,true,6,8250,0.354,
100211,BAYFRONT HEALTH DADE CITY,13100 FT KING RD,DADE CITY,FL,33525,28.348361795000073,-82.20165892099999,Acute Care Hospitals,Proprietary,true,1,738,0.902,
100212,OCALA REGIONAL MEDICAL CENTER,1431 SW 1ST AVE,OCALA,FL,34478,29.174930216000064,-82.13784658299994,Acute Care Hospitals,Proprietary,true,5,3019,0.707,
100213,BLAKE MEDICAL CENTER,2020 59TH ST W,BRADENTON,FL,34209,27.482444975000078,-82.62048237899995,Acute Care Hospitals,Proprietary,true,1,2720,0.252,
100217,SEBASTIAN RIVER MEDICAL CENTER,13695 US HWY 1,SEBASTIAN,FL,32978,27.843219413000043,-80.48780586199996,Acute Care Hospitals,Proprietary,true,0,3305,0.000,
100220,GULF COAST MEDICAL CENTER LEE MEM HEALTH SYSTEM,13681 DOCTOR'S WAY,FORT MYERS,FL,33912,26.54458334000003,-81.85163755199994,Acute Care Hospitals,Government - Hospital District or Authority,true,2,2578,0.517,
100223,FORT WALTON BEACH MEDICAL CENTER,1000 MAR-WALT DR,FORT WALTON BEACH,FL,32547,30.45462118200004,-86.63209262199996,Acute Care Hospitals,Proprietary,true,0,2853,0.000,
100224,UNIVERSITY HOSPITAL AND MEDICAL CENTER,7201 N UNIVERSITY DR,TAMARAC,FL,33321,26.21185040200004,-80.25257077399993,Acute Care Hospitals,Proprietary,true,0,1035,0.000,
100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVE,ORANGE PARK,FL,32073,30.164808478000054,-81.73794154099994,Acute Care Hospitals,Voluntary non-profit - Other,true,2,3180,0.317,
100228,WESTSIDE REGIONAL MEDICAL CENTER,8201 W BROWARD BLVD,PLANTATION,FL,33324,26.120918028000062,-80.25840631999995,Acute Care Hospitals,Proprietary,true,4,4664,0.580,
100230,MEMORIAL HOSPITAL PEMBROKE,7800 SHERIDAN ST,PEMBROKE PINES,FL,33024,26.03092256800005,-80.24531946499997,Acute Care Hospitals,Government - Hospital District or Authority,true,3,2305,0.867,
100231,WEST FLORIDA HOSPITAL,8383 N DAVIS HWY,PENSACOLA,FL,32514,30.515089474000035,-87.21706461699995,Acute Care Hospitals,Proprietary,true,4,5424,0.453,
100232,PUTNAM COMMUNITY MEDICAL CENTER,611 ZEAGLER DR,PALATKA,FL,32177,29.64259090200005,-81.69348881299999,Acute Care Hospitals,Proprietary,true,2,929,1.434,
100234,WEST PALM HOSPITAL,2201 45TH ST,WEST PALM BEACH,FL,33407,26.758988376000048,-80.08657075099995,Acute Care Hospitals,Proprietary,true,1,1304,0.511,
100236,FAWCETT MEMORIAL HOSPITAL,21298 OLEAN BLVD,PORT CHARLOTTE,FL,33952,26.987847676000058,-82.09831767899999,Acute Care Hospitals,Proprietary,true,3,3377,0.592,
100238,NORTHSIDE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,FL,33709,27.826250230000028,-82.70004154699996,Acute Care Hospitals,Proprietary,true,3,5938,0.259,
100239,EDWARD WHITE HOSPITAL,2323 9TH AVE N,SAINT PETERSBURG,FL,33713,27.78107893600003,-82.66466548099999,Acute Care Hospitals,Proprietary,true,0,1088,0.000,
100240,ANNE BATES LEACH EYE HOSPITAL,900 NW 17TH ST,MIAMI,FL,33136,25.79136317900003,-80.21037997599996,Acute Care Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,12
100242,GULF COAST REGIONAL MEDICAL CENTER,449 W 23RD ST,PANAMA CITY,FL,32405,30.189652826000042,-85.66515072799996,Acute Care Hospitals,Proprietary,true,1,2617,0.252,
100243,BRANDON REGIONAL HOSPITAL,119 OAKFIELD DR,BRANDON,FL,33511,27.933986275000052,-82.28825635599998,Acute Care Hospitals,Proprietary,true,13,8319,0.989,
100244,CAPE CORAL HOSPITAL,636 DEL PRADO BLVD,CAPE CORAL,FL,33990,26.63928934100005,-81.94091137399994,Acute Care Hospitals,Government - Hospital District or Authority,true,3,2537,0.788,
100246,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE,1700 S 23RD ST,FORT PIERCE,FL,34950,27.43177000700007,-80.34731945099998,Acute Care Hospitals,Proprietary,true,4,6919,0.233,
100248,LARGO MEDICAL CENTER,201 14TH ST SW,LARGO,FL,33770,27.914841968000076,-82.80269775299996,Acute Care Hospitals,Proprietary,true,0,5281,0.000,
100249,SEVEN RIVERS REGIONAL MEDICAL CENTER,6201 N SUNCOAST BLVD,CRYSTAL RIVER,FL,34428,28.951414244000034,-82.62610307999995,Acute Care Hospitals,Proprietary,true,0,972,0.000,
100252,RAULERSON HOSPITAL,1796 HWY 441 NORTH,OKEECHOBEE,FL,34972,27.259820753000042,-80.82991005499997,Acute Care Hospitals,Proprietary,true,1,1346,0.495,
100253,JUPITER MEDICAL CENTER,1210 S OLD DIXIE HWY,JUPITER,FL,33458,26.922771409000063,-80.09456182599996,Acute Care Hospitals,Voluntary non-profit - Private,true,2,2183,0.611,
100254,CAPITAL REGIONAL MEDICAL CENTER,2626 CAPITAL MEDICAL BLVD,TALLAHASSEE,FL,32308,30.474733108000066,-84.23155889599997,Acute Care Hospitals,Proprietary,true,5,1298,2.567,
100255,TAMPA COMMUNITY HOSPITAL,6001 WEBB RD,TAMPA,FL,33615,28.00238111400006,-82.57511921899999,Acute Care Hospitals,Proprietary,true,0,868,0.000,
100256,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY RD,HUDSON,FL,34667,28.359935264000057,-82.68892657599997,Acute Care Hospitals,Proprietary,true,13,8140,0.850,
100258,DELRAY MEDICAL CENTER,5352 LINTON BLVD,DELRAY BEACH,FL,33484,26.439223259000073,-80.12625994599995,Acute Care Hospitals,Proprietary,true,2,5873,0.156,
100259,SOUTH BAY HOSPITAL,4016 SUN CITY CENTER BLVD,SUN CITY CENTER,FL,33573,27.71242783200006,-82.36603076999995,Acute Care Hospitals,Proprietary,true,0,1353,0.000,
100260,ST LUCIE MEDICAL CENTER,1800 SE TIFFANY AVE,PORT SAINT LUCIE,FL,34952,27.289230442000076,-80.29542182999995,Acute Care Hospitals,Proprietary,true,0,3019,0.000,
100264,OAK HILL HOSPITAL,11375 CORTEZ BLVD,BROOKSVILLE,FL,34613,28.533397513000068,-82.53394357999997,Acute Care Hospitals,Voluntary non-profit - Other,true,1,6219,0.107,
100265,MEASE COUNTRYSIDE HOSPITAL,3231 MCMULLEN BOOTH RD,SAFETY HARBOR,FL,34695,28.003883896000048,-82.69501922899997,Acute Care Hospitals,Voluntary non-profit - Private,true,2,5652,0.203,
100266,GULF BREEZE HOSPITAL,1110 GULF BREEZE PKWY,GULF BREEZE,FL,32561,30.358677588000035,-87.15681756299995,Acute Care Hospitals,Voluntary non-profit - Other,true,0,682,0.000,
100267,ENGLEWOOD COMMUNITY HOSPITAL,700 MEDICAL BLVD,ENGLEWOOD,FL,34223,26.94978952400004,-82.33701556599993,Acute Care Hospitals,Proprietary,true,1,613,NA,13
100268,WEST BOCA MEDICAL CENTER,21644 STATE RD 7,BOCA RATON,FL,33428,26.355234777000078,-80.20322761099999,Acute Care Hospitals,Proprietary,true,3,2984,0.498,
100269,PALMS WEST HOSPITAL,13001 SOUTHERN BLVD,LOXAHATCHEE,FL,33470,26.681997514000045,-80.25279892599997,Acute Care Hospitals,Proprietary,true,5,2744,1.101,
100275,WELLINGTON REGIONAL MEDICAL CENTER,10101 FOREST HILL BLVD,WELLINGTON,FL,33414,26.65084788000007,-80.20493890099993,Acute Care Hospitals,Proprietary,true,4,3439,0.690,
100276,BROWARD HEALTH CORAL SPRINGS,3000 CORAL HILLS DR,CORAL SPRINGS,FL,33065,26.26842974300007,-80.25418166399999,Acute Care Hospitals,Government - Hospital District or Authority,true,4,2744,0.965,
100277,DOUGLAS GARDENS HOSPITAL,5200 NE 2ND AVE,MIAMI,FL,33137,25.823539496000024,-80.19179136499997,Acute Care Hospitals,Voluntary non-profit - Private,false,NA,NA,NA,12
