Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
140054,MACNEAL  HOSPITAL,3249 SOUTH OAK PARK AVENUE,BERWYN,IL,60402,COOK,7087839100,Acute Care Hospitals,Proprietary,true,"3249 SOUTH OAK PARK AVENUE
BERWYN, IL 60402
(41.83226333300007, -87.79274714399997)"
140058,PASSAVANT AREA HOSPITAL,1600 W WALNUT ST,JACKSONVILLE,IL,62650,MORGAN,2172459551,Acute Care Hospitals,Voluntary non-profit - Private,true,"1600 W WALNUT ST
JACKSONVILLE, IL 62650
(39.745318507000036, -90.25974079999997)"
140059,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,JERSEY,6184986402,Acute Care Hospitals,Government - Local,true,"400 MAPLE SUMMIT ROAD
JERSEYVILLE, IL 62052
(39.11039163800007, -90.34166573299996)"
140062,PALOS COMMUNITY HOSPITAL,12251 SOUTH 80TH AVENUE,PALOS HEIGHTS,IL,60463,COOK,7089234000,Acute Care Hospitals,Voluntary non-profit - Private,true,"12251 SOUTH 80TH AVENUE
PALOS HEIGHTS, IL 60463
(41.66835360300007, -87.81587795499996)"
140063,RUSH OAK PARK HOSPITAL,520 S MAPLE AVE,OAK PARK,IL,60304,COOK,7083839300,Acute Care Hospitals,Voluntary non-profit - Church,false,"520 S MAPLE AVE
OAK PARK, IL 60304
(41.879301903000055, -87.80378970999999)"
140064,ST MARY MEDICAL CENTER,3333 NORTH SEMINARY,GALESBURG,IL,61401,KNOX,3093443161,Acute Care Hospitals,Voluntary non-profit - Church,false,"3333 NORTH SEMINARY
GALESBURG, IL 61401
(40.98701969500007, -90.36359365599998)"
140065,ADVENTIST LA GRANGE MEMORIAL HOSPITAL,5101 S WILLOW SPRINGS RD,LA GRANGE,IL,60525,COOK,7083521200,Acute Care Hospitals,Voluntary non-profit - Church,true,"5101 S WILLOW SPRINGS RD
LA GRANGE, IL 60525
(41.796831832000066, -87.88844392099998)"
140067,SAINT FRANCIS MEDICAL CENTER,530 NE GLEN OAK AVE,PEORIA,IL,61637,PEORIA,3096552000,Acute Care Hospitals,Voluntary non-profit - Church,true,"530 NE GLEN OAK AVE
PEORIA, IL 61637
(40.702239606000035, -89.59096462199994)"
140068,ROSELAND COMMUNITY HOSPITAL,45 W 111TH STREET,CHICAGO,IL,60628,COOK,7739953000,Acute Care Hospitals,Voluntary non-profit - Other,true,"45 W 111TH STREET
CHICAGO, IL 60628
"
140077,TOUCHETTE REGIONAL HOSPITAL INC,5900 BOND AVENUE,CENTREVILLE,IL,62207,SAINT CLAIR,6183323060,Acute Care Hospitals,Voluntary non-profit - Private,true,"5900 BOND AVENUE
CENTREVILLE, IL 62207
(38.57127815500007, -90.10769030099999)"
14007F,HINES VA MEDICAL CENTER,5TH STREET & ROOSEVELT AVENUE,HINES,IL,60141,COOK,7082028387,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"5TH STREET &amp; ROOSEVELT AVENUE
HINES, IL 60141
(41.862139898000066, -87.84110904799996)"
140080,PRESENCE SAINT FRANCIS HOSPITAL,355 RIDGE AVE,EVANSTON,IL,60202,COOK,8473164000,Acute Care Hospitals,Voluntary non-profit - Church,true,"355 RIDGE AVE
EVANSTON, IL 60202
(42.02421590900008, -87.68515009899994)"
140082,LOUIS A WEISS MEMORIAL HOSPITAL,4646 N MARINE DRIVE,CHICAGO,IL,60640,COOK,7738788700,Acute Care Hospitals,Proprietary,true,"4646 N MARINE DRIVE
CHICAGO, IL 60640
(41.96637379500004, -87.64882741399998)"
140083,LORETTO HOSPITAL,645 SOUTH CENTRAL AVE,CHICAGO,IL,60644,COOK,7736264300,Acute Care Hospitals,Voluntary non-profit - Private,true,"645 SOUTH CENTRAL AVE
CHICAGO, IL 60644
(41.89244241600005, -87.76526384299996)"
140084,VISTA MEDICAL CENTER EAST,1324 NORTH SHERIDAN ROAD,WAUKEGAN,IL,60085,LAKE,8473604000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1324 NORTH SHERIDAN ROAD
WAUKEGAN, IL 60085
(42.37892888400006, -87.83118473299999)"
140088,THE UNIVERSITY OF CHICAGO MEDICAL CENTER,5841 SOUTH MARYLAND,CHICAGO,IL,60637,COOK,7737021000,Acute Care Hospitals,Voluntary non-profit - Private,true,"5841 SOUTH MARYLAND
CHICAGO, IL 60637
(41.78881314200004, -87.60488815299999)"
140089,MC DONOUGH DISTRICT HOSPITAL,525 EAST GRANT STREET,MACOMB,IL,61455,MCDONOUGH,3098334101,Acute Care Hospitals,Government - Hospital District or Authority,true,"525 EAST GRANT STREET
MACOMB, IL 61455
(40.44790275500003, -90.66382068299998)"
14008F,MARION IL VA MEDICAL CENTER,2401 WEST MAIN,MARION,IL,62959,WILLIAMSON,6189975311,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"2401 WEST MAIN
MARION, IL 62959
(37.72974901300006, -88.95601713599996)"
140091,THE CARLE FOUNDATION HOSPITAL,611 WEST PARK STREET,URBANA,IL,61801,CHAMPAIGN,2173833311,Acute Care Hospitals,Voluntary non-profit - Private,true,"611 WEST PARK STREET
URBANA, IL 61801
(40.117402980000065, -88.21442098999995)"
140093,PRESENCE UNITED SAMARITANS MEDICAL CENTER,812 N LOGAN,DANVILLE,IL,61832,VERMILION,2174435000,Acute Care Hospitals,Voluntary non-profit - Church,true,"812 N LOGAN
DANVILLE, IL 61832
(40.13580258200005, -87.64493444099998)"
140095,SAINT ANTHONY HOSPITAL,2875 WEST 19TH STREET,CHICAGO,IL,60623,COOK,7735211710,Acute Care Hospitals,Voluntary non-profit - Church,true,"2875 WEST 19TH STREET
CHICAGO, IL 60623
(41.85549016500005, -87.69823431699996)"
140100,MIDWESTERN REGION MED CENTER,2520 ELISHA AVENUE,ZION,IL,60099,LAKE,8478724561,Acute Care Hospitals,Proprietary,true,"2520 ELISHA AVENUE
ZION, IL 60099
"
140101,MORRIS HOSPITAL & HEALTHCARE CENTERS,150 W HIGH ST,MORRIS,IL,60450,GRUNDY,8159422932,Acute Care Hospitals,Voluntary non-profit - Private,true,"150 W HIGH ST
MORRIS, IL 60450
"
140103,ST BERNARD HOSPITAL,326 W 64TH ST,CHICAGO,IL,60621,COOK,7739623900,Acute Care Hospitals,Voluntary non-profit - Private,true,"326 W 64TH ST
CHICAGO, IL 60621
(41.778140317000066, -87.63324695299997)"
140110,OTTAWA REGIONAL HOSPITAL & HEALTHCARE CENTER,1100 EAST NORRIS DRIVE,OTTAWA,IL,61350,LA SALLE,8154333100,Acute Care Hospitals,Voluntary non-profit - Private,true,"1100 EAST NORRIS DRIVE
OTTAWA, IL 61350
(41.356312391000074, -88.82461721299995)"
140113,PRESENCE COVENANT MEDICAL CENTER,1400 WEST PARK AVENUE,URBANA,IL,61801,CHAMPAIGN,2173372000,Acute Care Hospitals,Voluntary non-profit - Church,true,"1400 WEST PARK AVENUE
URBANA, IL 61801
(40.11742739700003, -88.22724855299998)"
140114,SWEDISH COVENANT HOSPITAL,5145 N CALIFORNIA AVE,CHICAGO,IL,60625,COOK,7738788200,Acute Care Hospitals,Voluntary non-profit - Church,true,"5145 N CALIFORNIA AVE
CHICAGO, IL 60625
"
140115,THOREK MEMORIAL HOSPITAL,850 W IRVING PARK RD,CHICAGO,IL,60613,COOK,3125256780,Acute Care Hospitals,Voluntary non-profit - Private,true,"850 W IRVING PARK RD
CHICAGO, IL 60613
(41.954528512000024, -87.65310073099994)"
140116,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL,4201 MEDICAL CENTER DRIVE,MCHENRY,IL,60050,MCHENRY,8153445000,Acute Care Hospitals,Voluntary non-profit - Other,true,"4201 MEDICAL CENTER DRIVE
MCHENRY, IL 60050
"
140117,PRESENCE RESURRECTION MEDICAL CENTER,7435 W TALCOTT AVENUE,CHICAGO,IL,60631,COOK,7737748000,Acute Care Hospitals,Voluntary non-profit - Church,true,"7435 W TALCOTT AVENUE
CHICAGO, IL 60631
(41.988758379000046, -87.81313204199995)"
140118,METROSOUTH MEDICAL CENTER,12935 S GREGORY,BLUE ISLAND,IL,60406,COOK,7085972000,Acute Care Hospitals,Proprietary,true,"12935 S GREGORY
BLUE ISLAND, IL 60406
(41.658163898000055, -87.67823814899998)"
140119,RUSH UNIVERSITY MEDICAL CENTER,1653 WEST CONGRESS PARKWAY,CHICAGO,IL,60612,COOK,3129425000,Acute Care Hospitals,Voluntary non-profit - Private,false,"1653 WEST CONGRESS PARKWAY
CHICAGO, IL 60612
"
140120,PEKIN MEMORIAL HOSPITAL,600 SOUTH 13TH STREET,PEKIN,IL,61554,TAZEWELL,3093471151,Acute Care Hospitals,Voluntary non-profit - Private,true,"600 SOUTH 13TH STREET
PEKIN, IL 61554
"
140122,HINSDALE HOSPITAL,120 NORTH OAK ST,HINSDALE,IL,60521,DUPAGE,6308569000,Acute Care Hospitals,Voluntary non-profit - Church,true,"120 NORTH OAK ST
HINSDALE, IL 60521
(41.805488926000066, -87.92010747299997)"
140124,JOHN H STROGER JR HOSPITAL,1901 W HARRISON ST,CHICAGO,IL,60612,COOK,3128646000,Acute Care Hospitals,Government - Local,true,"1901 W HARRISON ST
CHICAGO, IL 60612
(41.87407109900005, -87.67413423499994)"
140125,GATEWAY REGIONAL MEDICAL CENTER,2100 MADISON AVENUE,GRANITE CITY,IL,62040,MADISON,6187983175,Acute Care Hospitals,Proprietary,true,"2100 MADISON AVENUE
GRANITE CITY, IL 62040
(38.701237107000054, -90.14447228899996)"
140127,ADVOCATE BROMENN MEDICAL CENTER,1304 FRANKLIN AVENUE,NORMAL,IL,61761,MCLEAN,3094541400,Acute Care Hospitals,Voluntary non-profit - Church,true,"1304 FRANKLIN AVENUE
NORMAL, IL 61761
(40.497316641000054, -88.99149970299999)"
140130,LAKE FOREST HOSPITAL,660 N WESTMORELAND ROAD,LAKE FOREST,IL,60045,LAKE,8472345600,Acute Care Hospitals,Voluntary non-profit - Other,true,"660 N WESTMORELAND ROAD
LAKE FOREST, IL 60045
(42.25089539500004, -87.86285058999994)"
140133,HOLY CROSS HOSPITAL,2701 W 68TH STREET,CHICAGO,IL,60629,COOK,7734718000,Acute Care Hospitals,Voluntary non-profit - Private,true,"2701 W 68TH STREET
CHICAGO, IL 60629
(41.77000280100003, -87.69083987199997)"
140135,DECATUR MEMORIAL HOSPITAL,2300 NORTH EDWARD STREET,DECATUR,IL,62526,MACON,2178778121,Acute Care Hospitals,Voluntary non-profit - Other,true,"2300 NORTH EDWARD STREET
DECATUR, IL 62526
"
140137,GREENVILLE REGIONAL HOSPITAL,200 HEALTHCARE DR,GREENVILLE,IL,62246,BOND,6186641230,Acute Care Hospitals,Voluntary non-profit - Other,true,"200 HEALTHCARE DR
GREENVILLE, IL 62246
(38.90336311400006, -89.40838852199994)"
140143,ST MARGARETS HOSPITAL,600 E 1ST ST,SPRING VALLEY,IL,61362,BUREAU,8156641176,Acute Care Hospitals,Voluntary non-profit - Church,true,"600 E 1ST ST
SPRING VALLEY, IL 61362
(41.32869663100007, -89.19408710499994)"
140145,ST JOSEPHS HOSPITAL,9515 HOLY CROSS LN,BREESE,IL,62230,CLINTON,6185264511,Acute Care Hospitals,Voluntary non-profit - Church,true,"9515 HOLY CROSS LN
BREESE, IL 62230
(38.625182660000064, -89.52441944699996)"
140147,RICHLAND MEMORIAL HOSPITAL,800 EAST LOCUST,OLNEY,IL,62450,RICHLAND,6183952131,Acute Care Hospitals,Voluntary non-profit - Private,true,"800 EAST LOCUST
OLNEY, IL 62450
(38.735038141000075, -88.07701138399995)"
140148,MEMORIAL MEDICAL CENTER,701 N FIRST ST,SPRINGFIELD,IL,62781,SANGAMON,2177883000,Acute Care Hospitals,Voluntary non-profit - Private,true,"701 N FIRST ST
SPRINGFIELD, IL 62781
"
140150,UNIVERSITY OF ILLINOIS HOSPITAL,1740 WEST TAYLOR ST SUITE 1400,CHICAGO,IL,60612,COOK,3129963900,Acute Care Hospitals,Government - State,true,"1740 WEST TAYLOR ST SUITE 1400
CHICAGO, IL 60612
(41.86921266400003, -87.67043989099994)"
140155,PRESENCE ST MARYS HOSPITAL,500 W COURT ST,KANKAKEE,IL,60901,KANKAKEE,8159372490,Acute Care Hospitals,Voluntary non-profit - Other,true,"500 W COURT ST
KANKAKEE, IL 60901
(41.121142994000024, -87.87177385999996)"
140158,MERCY HOSPITAL AND MEDICAL CENTER,2525 S MICHIGAN AVE,CHICAGO,IL,60616,COOK,3125672000,Acute Care Hospitals,Voluntary non-profit - Private,true,"2525 S MICHIGAN AVE
CHICAGO, IL 60616
"
140160,FHN MEMORIAL HOSPITAL,1045 WEST STEPHENSON STREET,FREEPORT,IL,61032,STEPHENSON,8152354131,Acute Care Hospitals,Voluntary non-profit - Private,true,"1045 WEST STEPHENSON STREET
FREEPORT, IL 61032
(42.29579546100007, -89.63842492799995)"
140161,SAINT JAMES HOSPITAL,2500 WEST REYNOLDS STREET,PONTIAC,IL,61764,LIVINGSTON,8158422828,Acute Care Hospitals,Voluntary non-profit - Church,true,"2500 WEST REYNOLDS STREET
PONTIAC, IL 61764
(40.87336322600004, -88.67901986599998)"
140162,ST JOSEPH MEDICAL CENTER,2200 E WASHINGTON,BLOOMINGTON,IL,61701,MCLEAN,3096623311,Acute Care Hospitals,Voluntary non-profit - Church,true,"2200 E WASHINGTON
BLOOMINGTON, IL 61701
"
140164,MEMORIAL HOSPITAL OF CARBONDALE,405 W JACKSON,CARBONDALE,IL,62902,JACKSON,6185490721,Acute Care Hospitals,Voluntary non-profit - Private,true,"405 W JACKSON
CARBONDALE, IL 62902
"
140166,ST MARYS HOSPITAL,1800 E LAKE SHORE DR,DECATUR,IL,62521,MACON,2174647000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1800 E LAKE SHORE DR
DECATUR, IL 62521
(39.82637961100005, -88.93185682599994)"
140167,IROQUOIS MEMORIAL HOSPITAL,200 FAIRMAN STREET,WATSEKA,IL,60970,IROQUOIS,8154325201,Acute Care Hospitals,Voluntary non-profit - Private,true,"200 FAIRMAN STREET
WATSEKA, IL 60970
(40.780398639000055, -87.73445654299996)"
140172,FRANCISCAN ST JAMES HEALTH,20201 S CRAWFORD AVENUE,OLYMPIA FIELDS,IL,60461,COOK,7087474000,Acute Care Hospitals,Proprietary,true,"20201 S CRAWFORD AVENUE
OLYMPIA FIELDS, IL 60461
(41.52247276300005, -87.71321975399997)"
140174,PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,KANE,6308592222,Acute Care Hospitals,Voluntary non-profit - Church,true,"1325 N HIGHLAND AVENUE
AURORA, IL 60506
(41.788011115000074, -88.32889327499998)"
140176,CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL,3701 DOTY ROAD,WOODSTOCK,IL,60098,MCHENRY,8157885823,Acute Care Hospitals,Voluntary non-profit - Private,true,"3701 DOTY ROAD
WOODSTOCK, IL 60098
(42.27601859600003, -88.39895776999998)"
140177,JACKSON PARK HOSPITAL,7531 S STONY ISLAND AVE,CHICAGO,IL,60649,COOK,7739477500,Acute Care Hospitals,Voluntary non-profit - Private,true,"7531 S STONY ISLAND AVE
CHICAGO, IL 60649
(41.75776379100006, -87.58568871499995)"
140179,LITTLE COMPANY OF MARY HOSPITAL,2800 W 95TH ST,EVERGREEN PARK,IL,60805,COOK,7084226200,Acute Care Hospitals,Voluntary non-profit - Church,true,"2800 W 95TH ST
EVERGREEN PARK, IL 60805
"
140180,PRESENCE SAINTS MARY AND ELIZABETH MEDICAL CENTER,2233 W DIVISION ST,CHICAGO,IL,60622,COOK,3127702000,Acute Care Hospitals,Voluntary non-profit - Church,true,"2233 W DIVISION ST
CHICAGO, IL 60622
"
140181,SOUTH SHORE HOSPITAL,8012 SOUTH CRANDON AVENUE,CHICAGO,IL,60617,COOK,7737680810,Acute Care Hospitals,Voluntary non-profit - Private,true,"8012 SOUTH CRANDON AVENUE
CHICAGO, IL 60617
(41.749601444000064, -87.56868927899995)"
140182,ADVOCATE ILLINOIS MASONIC MEDICAL CENTER,836 WEST WELLINGTON AVENUE,CHICAGO,IL,60657,COOK,7739751600,Acute Care Hospitals,Voluntary non-profit - Church,true,"836 WEST WELLINGTON AVENUE
CHICAGO, IL 60657
(41.93635737100004, -87.65044100799997)"
140184,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DE YOUNG,MARION,IL,62959,WILLIAMSON,6189987000,Acute Care Hospitals,Proprietary,true,"3333 W DE YOUNG
MARION, IL 62959
"
140185,MEMORIAL HOSPITAL,4500 MEMORIAL DRIVE,BELLEVILLE,IL,62226,SAINT CLAIR,6182337750,Acute Care Hospitals,Voluntary non-profit - Private,true,"4500 MEMORIAL DRIVE
BELLEVILLE, IL 62226
(38.550503666000054, -90.02144085499998)"
140186,RIVERSIDE MEDICAL CENTER,350 N WALL ST,KANKAKEE,IL,60901,KANKAKEE,8159331671,Acute Care Hospitals,Voluntary non-profit - Private,true,"350 N WALL ST
KANKAKEE, IL 60901
(41.12378773300003, -87.88238796599995)"
140187,ST ELIZABETH HOSPITAL,211 S THIRD ST,BELLEVILLE,IL,62220,SAINT CLAIR,6182342120,Acute Care Hospitals,Voluntary non-profit - Church,true,"211 S THIRD ST
BELLEVILLE, IL 62220
(38.51134221600006, -89.98823554999996)"
140189,SARAH BUSH LINCOLN HEALTH CENTER,1000 HEALTH CENTER DRIVE P O BOX 372,MATTOON,IL,61938,COLES,2172582572,Acute Care Hospitals,Voluntary non-profit - Private,true,"1000 HEALTH CENTER DRIVE P O BOX 372
MATTOON, IL 61938
"
140191,INGALLS MEMORIAL HOSPITAL,ONE INGALLS DRIVE,HARVEY,IL,60426,COOK,7083332300,Acute Care Hospitals,Voluntary non-profit - Private,true,"ONE INGALLS DRIVE
HARVEY, IL 60426
(41.60651983300005, -87.65952786499997)"
140197,METHODIST HOSPITAL OF CHICAGO,5025 N PAULINA STREET,CHICAGO,IL,60640,COOK,7732719040,Acute Care Hospitals,Voluntary non-profit - Private,true,"5025 N PAULINA STREET
CHICAGO, IL 60640
(41.97280296000008, -87.67107692999997)"
140200,ELMHURST MEMORIAL HOSPITAL,155 EAST BRUSH HILL ROAD,ELMHURST,IL,60126,DUPAGE,6308331400,Acute Care Hospitals,Proprietary,true,"155 EAST BRUSH HILL ROAD
ELMHURST, IL 60126
(41.861478299000055, -87.94135094099994)"
140202,ADVOCATE CONDELL MEDICAL CENTER,801 S MILWAUKEE AVE,LIBERTYVILLE,IL,60048,LAKE,8479905200,Acute Care Hospitals,Voluntary non-profit - Private,true,"801 S MILWAUKEE AVE
LIBERTYVILLE, IL 60048
"
140206,NORWEGIAN-AMERICAN HOSPITAL,1044 N FRANCISCO AVE,CHICAGO,IL,60622,COOK,7732928200,Acute Care Hospitals,Voluntary non-profit - Private,true,"1044 N FRANCISCO AVE
CHICAGO, IL 60622
(41.89982395700008, -87.69929750299997)"
140208,ADVOCATE CHRIST HOSPITAL & MEDICAL CENTER,4440 W 95TH STREET,OAK LAWN,IL,60453,COOK,7086848000,Acute Care Hospitals,Voluntary non-profit - Church,true,"4440 W 95TH STREET
OAK LAWN, IL 60453
"
140209,METHODIST MEDICAL CENTER OF ILLINOIS,221 N E GLEN OAK AVE,PEORIA,IL,61636,PEORIA,3096725522,Acute Care Hospitals,Voluntary non-profit - Private,true,"221 N E GLEN OAK AVE
PEORIA, IL 61636
(40.69981768700006, -89.59514133499994)"
140210,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,62946,SALINE,6182537671,Acute Care Hospitals,Voluntary non-profit - Other,true,"100 DOCTOR WARREN TUTTLE DR
HARRISBURG, IL 62946
(37.73091479000004, -88.52381527299997)"
140211,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,60134,KANE,6302083000,Acute Care Hospitals,Voluntary non-profit - Other,true,"300 RANDALL RD
GENEVA, IL 60134
(41.88664365100004, -88.34039192599994)"
140213,SILVER CROSS HOSPITAL  AND MEDICAL CENTERS,1900 SILVER CROSS BLVD,NEW LENOX,IL,60451,WILL,8153001100,Acute Care Hospitals,Voluntary non-profit - Private,true,"1900 SILVER CROSS BLVD
NEW LENOX, IL 60451
"
140217,PRESENCE SAINT JOSEPH HOSPITAL - ELGIN,77 N AIRLITE STREET,ELGIN,IL,60123,KANE,8476953200,Acute Care Hospitals,Voluntary non-profit - Church,true,"77 N AIRLITE STREET
ELGIN, IL 60123
(42.03479415900006, -88.32884487899997)"
140223,ADVOCATE LUTHERAN GENERAL HOSPITAL,1775 DEMPSTER ST,PARK RIDGE,IL,60068,COOK,8477232210,Acute Care Hospitals,Voluntary non-profit - Church,true,"1775 DEMPSTER ST
PARK RIDGE, IL 60068
"
140224,PRESENCE SAINT JOSEPH HOSPITAL - CHICAGO,2900 NORTH LAKE SHORE DRIVE,CHICAGO,IL,60657,COOK,7736653000,Acute Care Hospitals,Voluntary non-profit - Church,true,"2900 NORTH LAKE SHORE DRIVE
CHICAGO, IL 60657
"
140228,SWEDISH AMERICAN HOSPITAL,1401 EAST STATE STREET,ROCKFORD,IL,61104,WINNEBAGO,8159684400,Acute Care Hospitals,Voluntary non-profit - Other,false,"1401 EAST STATE STREET
ROCKFORD, IL 61104
(42.26691211200006, -89.07352082899996)"
140231,EDWARD HOSPITAL,801 SOUTH WASHINGTON,NAPERVILLE,IL,60540,DUPAGE,6305273000,Acute Care Hospitals,Voluntary non-profit - Private,true,"801 SOUTH WASHINGTON
NAPERVILLE, IL 60540
(41.76100739100008, -88.14903360599999)"
140233,SAINT ANTHONY MEDICAL CENTER,5666 EAST STATE STREET,ROCKFORD,IL,61108,WINNEBAGO,8152262000,Acute Care Hospitals,Voluntary non-profit - Church,true,"5666 EAST STATE STREET
ROCKFORD, IL 61108
(42.26573678500006, -89.00723581799997)"
140234,ILLINOIS VALLEY COMMUNITY HOSPITAL,925 WEST ST,PERU,IL,61354,LA SALLE,8152233300,Acute Care Hospitals,Voluntary non-profit - Private,true,"925 WEST ST
PERU, IL 61354
(41.32882878200007, -89.12519442199994)"
140239,ROCKFORD MEMORIAL HOSPITAL,2400 NORTH ROCKTON AVENUE,ROCKFORD,IL,61103,WINNEBAGO,8159686861,Acute Care Hospitals,Voluntary non-profit - Private,true,"2400 NORTH ROCKTON AVENUE
ROCKFORD, IL 61103
(42.29846233200004, -89.09680756999995)"
140240,WESTLAKE COMMUNITY HOSPITAL,1225 LAKE ST,MELROSE PARK,IL,60160,COOK,7089384000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1225 LAKE ST
MELROSE PARK, IL 60160
(41.891659031000074, -87.84832369899999)"
140242,CENTRAL DUPAGE HOSPITAL,25 NORTH WINFIELD ROAD,WINFIELD,IL,60190,DUPAGE,6306821600,Acute Care Hospitals,Voluntary non-profit - Private,true,"25 NORTH WINFIELD ROAD
WINFIELD, IL 60190
(41.87266679600003, -88.15825988399996)"
140250,ADVOCATE SOUTH SUBURBAN HOSPITAL,17800 S KEDZIE AVE,HAZEL CREST,IL,60429,COOK,7087998000,Acute Care Hospitals,Voluntary non-profit - Church,true,"17800 S KEDZIE AVE
HAZEL CREST, IL 60429
(41.56561431800003, -87.69434307399996)"
140251,PRESENCE OUR LADY OF THE RESURRECTION MED CTR,5645 W ADDISON,CHICAGO,IL,60634,COOK,7732827000,Acute Care Hospitals,Voluntary non-profit - Private,true,"5645 W ADDISON
CHICAGO, IL 60634
(41.945841157000075, -87.76797045899997)"
140252,NORTHWEST COMMUNITY HOSPITAL,800 W CENTRAL ROAD,ARLINGTON HEIGHTS,IL,60005,COOK,8476181000,Acute Care Hospitals,Voluntary non-profit - Other,true,"800 W CENTRAL ROAD
ARLINGTON HEIGHTS, IL 60005
(42.06659562900006, -87.99103489999999)"
140258,ALEXIAN BROTHERS MEDICAL CENTER,800 W BIESTERFIELD RD,ELK GROVE VILLAGE,IL,60007,COOK,8474375500,Acute Care Hospitals,Voluntary non-profit - Church,true,"800 W BIESTERFIELD RD
ELK GROVE VILLAGE, IL 60007
(42.00344748400005, -88.01515113399995)"
140275,GENESIS HEALTH SYSTEM,801 ILLINI DRIVE,SILVIS,IL,61282,ROCK ISLAND,3097929363,Acute Care Hospitals,Government - Local,true,"801 ILLINI DRIVE
SILVIS, IL 61282
"
140276,LOYOLA UNIVERSITY MEDICAL CENTER,2160 S 1ST AVENUE,MAYWOOD,IL,60153,COOK,7082169000,Acute Care Hospitals,Voluntary non-profit - Private,true,"2160 S 1ST AVENUE
MAYWOOD, IL 60153
"
140280,TRINITY ROCK ISLAND,2701 17TH ST,ROCK ISLAND,IL,61201,ROCK ISLAND,3097795000,Acute Care Hospitals,Voluntary non-profit - Other,true,"2701 17TH ST
ROCK ISLAND, IL 61201
(41.483400808000056, -90.57277428699996)"
140281,NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,COOK,3129262000,Acute Care Hospitals,Voluntary non-profit - Private,true,"251 E HURON ST
CHICAGO, IL 60611
(41.89497446100006, -87.62036792699996)"
140286,KISHWAUKEE COMMUNITY HOSPITAL,ONE KISH HOSPITAL DRIVE,DEKALB,IL,60115,DEKALB,8157561521,Acute Care Hospitals,Voluntary non-profit - Private,true,"ONE KISH HOSPITAL DRIVE
DEKALB, IL 60115
(41.96164489200004, -88.72244926799999)"
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,3815 HIGHLAND AVENUE,DOWNERS GROVE,IL,60515,DUPAGE,6302755900,Acute Care Hospitals,Voluntary non-profit - Church,true,"3815 HIGHLAND AVENUE
DOWNERS GROVE, IL 60515
(41.81888853600003, -88.01021856499995)"
140289,ANDERSON HOSPITAL,6800 STATE ROUTE 162,MARYVILLE,IL,62062,MADISON,6182885711,Acute Care Hospitals,Voluntary non-profit - Private,true,"6800 STATE ROUTE 162
MARYVILLE, IL 62062
(38.73811358200004, -89.94663241499995)"
