i,s,c,id
BridgeSpan Health Company,ID,Owyhee,"Owyhee, ID"
Blue Cross of Idaho,ID,Owyhee,"Owyhee, ID"
PacificSource Health Plans,ID,Owyhee,"Owyhee, ID"
BridgeSpan Health Company,ID,Payette,"Payette, ID"
SelectHealth,ID,Payette,"Payette, ID"
PacificSource Health Plans,ID,Payette,"Payette, ID"
Blue Cross of Idaho,ID,Payette,"Payette, ID"
Blue Cross of Idaho,ID,Power,"Power, ID"
BridgeSpan Health Company,ID,Power,"Power, ID"
PacificSource Health Plans,ID,Power,"Power, ID"
SelectHealth,ID,Power,"Power, ID"
PacificSource Health Plans,ID,Shoshone,"Shoshone, ID"
Blue Cross of Idaho,ID,Shoshone,"Shoshone, ID"
BridgeSpan Health Company,ID,Shoshone,"Shoshone, ID"
BridgeSpan Health Company,ID,Teton,"Teton, ID"
Blue Cross of Idaho,ID,Teton,"Teton, ID"
PacificSource Health Plans,ID,Teton,"Teton, ID"
PacificSource Health Plans,ID,Twin Falls,"Twin Falls, ID"
SelectHealth,ID,Twin Falls,"Twin Falls, ID"
BridgeSpan Health Company,ID,Twin Falls,"Twin Falls, ID"
Blue Cross of Idaho,ID,Twin Falls,"Twin Falls, ID"
Blue Cross of Idaho,ID,Valley,"Valley, ID"
BridgeSpan Health Company,ID,Valley,"Valley, ID"
SelectHealth,ID,Valley,"Valley, ID"
PacificSource Health Plans,ID,Valley,"Valley, ID"
PacificSource Health Plans,ID,Washington,"Washington, ID"
BridgeSpan Health Company,ID,Washington,"Washington, ID"
SelectHealth,ID,Washington,"Washington, ID"
Blue Cross of Idaho,ID,Washington,"Washington, ID"
Land of Lincoln Mutual Health Insurance Company,IL,Adams,"Adams, IL"
Coventry Health Care,IL,Adams,"Adams, IL"
"Health Alliance Medical Plans, Inc.",IL,Adams,"Adams, IL"
Blue Cross Blue Shield of Illinois,IL,Adams,"Adams, IL"
Blue Cross Blue Shield of Illinois,IL,Alexander,"Alexander, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Alexander,"Alexander, IL"
"Health Alliance Medical Plans, Inc.",IL,Alexander,"Alexander, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Bond,"Bond, IL"
"Health Alliance Medical Plans, Inc.",IL,Bond,"Bond, IL"
Coventry Health Care,IL,Bond,"Bond, IL"
Blue Cross Blue Shield of Illinois,IL,Bond,"Bond, IL"
Blue Cross Blue Shield of Illinois,IL,Boone,"Boone, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Boone,"Boone, IL"
"Health Alliance Medical Plans, Inc.",IL,Boone,"Boone, IL"
Coventry Health Care,IL,Boone,"Boone, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Brown,"Brown, IL"
"Health Alliance Medical Plans, Inc.",IL,Brown,"Brown, IL"
Blue Cross Blue Shield of Illinois,IL,Brown,"Brown, IL"
Coventry Health Care,IL,Brown,"Brown, IL"
"Health Alliance Medical Plans, Inc.",IL,Bureau,"Bureau, IL"
Blue Cross Blue Shield of Illinois,IL,Bureau,"Bureau, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Bureau,"Bureau, IL"
Coventry Health Care,IL,Bureau,"Bureau, IL"
Blue Cross Blue Shield of Illinois,IL,Calhoun,"Calhoun, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Calhoun,"Calhoun, IL"
Coventry Health Care,IL,Calhoun,"Calhoun, IL"
"Health Alliance Medical Plans, Inc.",IL,Calhoun,"Calhoun, IL"
"Health Alliance Medical Plans, Inc.",IL,Carroll,"Carroll, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Carroll,"Carroll, IL"
Blue Cross Blue Shield of Illinois,IL,Carroll,"Carroll, IL"
Coventry Health Care,IL,Carroll,"Carroll, IL"
Coventry Health Care,IL,Cass,"Cass, IL"
Blue Cross Blue Shield of Illinois,IL,Cass,"Cass, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Cass,"Cass, IL"
"Health Alliance Medical Plans, Inc.",IL,Cass,"Cass, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Champaign,"Champaign, IL"
"Health Alliance Medical Plans, Inc.",IL,Champaign,"Champaign, IL"
Blue Cross Blue Shield of Illinois,IL,Champaign,"Champaign, IL"
Coventry Health Care,IL,Champaign,"Champaign, IL"
"Health Alliance Medical Plans, Inc.",IL,Christian,"Christian, IL"
Blue Cross Blue Shield of Illinois,IL,Christian,"Christian, IL"
Coventry Health Care,IL,Christian,"Christian, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Christian,"Christian, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Clark,"Clark, IL"
Blue Cross Blue Shield of Illinois,IL,Clark,"Clark, IL"
"Health Alliance Medical Plans, Inc.",IL,Clark,"Clark, IL"
Coventry Health Care,IL,Clark,"Clark, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Clay,"Clay, IL"
"Health Alliance Medical Plans, Inc.",IL,Clay,"Clay, IL"
Blue Cross Blue Shield of Illinois,IL,Clay,"Clay, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Clinton,"Clinton, IL"
Blue Cross Blue Shield of Illinois,IL,Clinton,"Clinton, IL"
"Health Alliance Medical Plans, Inc.",IL,Clinton,"Clinton, IL"
Coventry Health Care,IL,Clinton,"Clinton, IL"
Coventry Health Care,IL,Coles,"Coles, IL"
Blue Cross Blue Shield of Illinois,IL,Coles,"Coles, IL"
"Health Alliance Medical Plans, Inc.",IL,Coles,"Coles, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Coles,"Coles, IL"
Coventry Health Care,IL,Cook,"Cook, IL"
Blue Cross Blue Shield of Illinois,IL,Cook,"Cook, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Cook,"Cook, IL"
Aetna,IL,Cook,"Cook, IL"
"Humana Health Plan, Inc.",IL,Cook,"Cook, IL"
Humana Insurance Company,IL,Cook,"Cook, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Crawford,"Crawford, IL"
"Health Alliance Medical Plans, Inc.",IL,Crawford,"Crawford, IL"
Blue Cross Blue Shield of Illinois,IL,Crawford,"Crawford, IL"
Coventry Health Care,IL,Crawford,"Crawford, IL"
Blue Cross Blue Shield of Illinois,IL,Cumberland,"Cumberland, IL"
"Health Alliance Medical Plans, Inc.",IL,Cumberland,"Cumberland, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Cumberland,"Cumberland, IL"
Coventry Health Care,IL,Cumberland,"Cumberland, IL"
Land of Lincoln Mutual Health Insurance Company,IL,De Witt,"De Witt, IL"
Humana Insurance Company,IL,De Witt,"De Witt, IL"
Blue Cross Blue Shield of Illinois,IL,De Witt,"De Witt, IL"
Coventry Health Care,IL,De Witt,"De Witt, IL"
"Health Alliance Medical Plans, Inc.",IL,De Witt,"De Witt, IL"
"Health Alliance Medical Plans, Inc.",IL,DeKalb,"DeKalb, IL"
Land of Lincoln Mutual Health Insurance Company,IL,DeKalb,"DeKalb, IL"
Blue Cross Blue Shield of Illinois,IL,DeKalb,"DeKalb, IL"
Coventry Health Care,IL,DeKalb,"DeKalb, IL"
Coventry Health Care,IL,Douglas,"Douglas, IL"
Blue Cross Blue Shield of Illinois,IL,Douglas,"Douglas, IL"
"Health Alliance Medical Plans, Inc.",IL,Douglas,"Douglas, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Douglas,"Douglas, IL"
Aetna,IL,DuPage,"DuPage, IL"
Land of Lincoln Mutual Health Insurance Company,IL,DuPage,"DuPage, IL"
Blue Cross Blue Shield of Illinois,IL,DuPage,"DuPage, IL"
Coventry Health Care,IL,Edgar,"Edgar, IL"
"Health Alliance Medical Plans, Inc.",IL,Edgar,"Edgar, IL"
Blue Cross Blue Shield of Illinois,IL,Edgar,"Edgar, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Edgar,"Edgar, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Edwards,"Edwards, IL"
Blue Cross Blue Shield of Illinois,IL,Edwards,"Edwards, IL"
"Health Alliance Medical Plans, Inc.",IL,Edwards,"Edwards, IL"
Coventry Health Care,IL,Edwards,"Edwards, IL"
"Health Alliance Medical Plans, Inc.",IL,Effingham,"Effingham, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Effingham,"Effingham, IL"
Blue Cross Blue Shield of Illinois,IL,Effingham,"Effingham, IL"
Coventry Health Care,IL,Effingham,"Effingham, IL"
"Health Alliance Medical Plans, Inc.",IL,Fayette,"Fayette, IL"
Coventry Health Care,IL,Fayette,"Fayette, IL"
Blue Cross Blue Shield of Illinois,IL,Fayette,"Fayette, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Fayette,"Fayette, IL"
Coventry Health Care,IL,Ford,"Ford, IL"
"Health Alliance Medical Plans, Inc.",IL,Ford,"Ford, IL"
Blue Cross Blue Shield of Illinois,IL,Ford,"Ford, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Ford,"Ford, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Franklin,"Franklin, IL"
"Health Alliance Medical Plans, Inc.",IL,Franklin,"Franklin, IL"
Blue Cross Blue Shield of Illinois,IL,Franklin,"Franklin, IL"
Humana Insurance Company,IL,Fulton,"Fulton, IL"
Blue Cross Blue Shield of Illinois,IL,Fulton,"Fulton, IL"
Coventry Health Care,IL,Fulton,"Fulton, IL"
"Health Alliance Medical Plans, Inc.",IL,Fulton,"Fulton, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Fulton,"Fulton, IL"
Blue Cross Blue Shield of Illinois,IL,Gallatin,"Gallatin, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Gallatin,"Gallatin, IL"
"Health Alliance Medical Plans, Inc.",IL,Gallatin,"Gallatin, IL"
Coventry Health Care,IL,Greene,"Greene, IL"
"Health Alliance Medical Plans, Inc.",IL,Greene,"Greene, IL"
Blue Cross Blue Shield of Illinois,IL,Greene,"Greene, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Greene,"Greene, IL"
"Health Alliance Medical Plans, Inc.",IL,Grundy,"Grundy, IL"
Aetna,IL,Grundy,"Grundy, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Grundy,"Grundy, IL"
Coventry Health Care,IL,Grundy,"Grundy, IL"
Blue Cross Blue Shield of Illinois,IL,Grundy,"Grundy, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Hamilton,"Hamilton, IL"
"Health Alliance Medical Plans, Inc.",IL,Hamilton,"Hamilton, IL"
Blue Cross Blue Shield of Illinois,IL,Hamilton,"Hamilton, IL"
"Health Alliance Medical Plans, Inc.",IL,Hancock,"Hancock, IL"
Coventry Health Care,IL,Hancock,"Hancock, IL"
Blue Cross Blue Shield of Illinois,IL,Hancock,"Hancock, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Hancock,"Hancock, IL"
"Health Alliance Medical Plans, Inc.",IL,Hardin,"Hardin, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Hardin,"Hardin, IL"
Blue Cross Blue Shield of Illinois,IL,Hardin,"Hardin, IL"
"Health Alliance Medical Plans, Inc.",IL,Henderson,"Henderson, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Henderson,"Henderson, IL"
Coventry Health Care,IL,Henderson,"Henderson, IL"
Blue Cross Blue Shield of Illinois,IL,Henderson,"Henderson, IL"
Blue Cross Blue Shield of Illinois,IL,Henry,"Henry, IL"
Coventry Health Care,IL,Henry,"Henry, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Henry,"Henry, IL"
"Health Alliance Medical Plans, Inc.",IL,Henry,"Henry, IL"
Blue Cross Blue Shield of Illinois,IL,Iroquois,"Iroquois, IL"
"Health Alliance Medical Plans, Inc.",IL,Iroquois,"Iroquois, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Iroquois,"Iroquois, IL"
Coventry Health Care,IL,Iroquois,"Iroquois, IL"
"Health Alliance Medical Plans, Inc.",IL,Jackson,"Jackson, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Jackson,"Jackson, IL"
Blue Cross Blue Shield of Illinois,IL,Jackson,"Jackson, IL"
"Health Alliance Medical Plans, Inc.",IL,Jasper,"Jasper, IL"
Coventry Health Care,IL,Jasper,"Jasper, IL"
Blue Cross Blue Shield of Illinois,IL,Jasper,"Jasper, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Jasper,"Jasper, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Jefferson,"Jefferson, IL"
Blue Cross Blue Shield of Illinois,IL,Jefferson,"Jefferson, IL"
"Health Alliance Medical Plans, Inc.",IL,Jefferson,"Jefferson, IL"
Blue Cross Blue Shield of Illinois,IL,Jersey,"Jersey, IL"
"Health Alliance Medical Plans, Inc.",IL,Jersey,"Jersey, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Jersey,"Jersey, IL"
Coventry Health Care,IL,Jersey,"Jersey, IL"
Coventry Health Care,IL,Jo Daviess,"Jo Daviess, IL"
Blue Cross Blue Shield of Illinois,IL,Jo Daviess,"Jo Daviess, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Jo Daviess,"Jo Daviess, IL"
"Health Alliance Medical Plans, Inc.",IL,Jo Daviess,"Jo Daviess, IL"
Blue Cross Blue Shield of Illinois,IL,Johnson,"Johnson, IL"
"Health Alliance Medical Plans, Inc.",IL,Johnson,"Johnson, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Johnson,"Johnson, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Kane,"Kane, IL"
Blue Cross Blue Shield of Illinois,IL,Kane,"Kane, IL"
Aetna,IL,Kane,"Kane, IL"
Coventry Health Care,IL,Kankakee,"Kankakee, IL"
Blue Cross Blue Shield of Illinois,IL,Kankakee,"Kankakee, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Kankakee,"Kankakee, IL"
"Health Alliance Medical Plans, Inc.",IL,Kankakee,"Kankakee, IL"
Aetna,IL,Kankakee,"Kankakee, IL"
Blue Cross Blue Shield of Illinois,IL,Kendall,"Kendall, IL"
Coventry Health Care,IL,Kendall,"Kendall, IL"
Aetna,IL,Kendall,"Kendall, IL"
"Health Alliance Medical Plans, Inc.",IL,Kendall,"Kendall, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Kendall,"Kendall, IL"
Humana Insurance Company,IL,Knox,"Knox, IL"
Blue Cross Blue Shield of Illinois,IL,Knox,"Knox, IL"
"Health Alliance Medical Plans, Inc.",IL,Knox,"Knox, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Knox,"Knox, IL"
Coventry Health Care,IL,Knox,"Knox, IL"
Land of Lincoln Mutual Health Insurance Company,IL,LaSalle,"LaSalle, IL"
Blue Cross Blue Shield of Illinois,IL,LaSalle,"LaSalle, IL"
"Health Alliance Medical Plans, Inc.",IL,LaSalle,"LaSalle, IL"
Humana Insurance Company,IL,LaSalle,"LaSalle, IL"
Coventry Health Care,IL,LaSalle,"LaSalle, IL"
Humana Insurance Company,IL,Lake,"Lake, IL"
"Humana Health Plan, Inc.",IL,Lake,"Lake, IL"
Blue Cross Blue Shield of Illinois,IL,Lake,"Lake, IL"
Aetna,IL,Lake,"Lake, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Lake,"Lake, IL"
"Health Alliance Medical Plans, Inc.",IL,Lawrence,"Lawrence, IL"
Blue Cross Blue Shield of Illinois,IL,Lawrence,"Lawrence, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Lawrence,"Lawrence, IL"
Blue Cross Blue Shield of Illinois,IL,Lee,"Lee, IL"
Coventry Health Care,IL,Lee,"Lee, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Lee,"Lee, IL"
"Health Alliance Medical Plans, Inc.",IL,Lee,"Lee, IL"
Humana Insurance Company,IL,Livingston,"Livingston, IL"
Coventry Health Care,IL,Livingston,"Livingston, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Livingston,"Livingston, IL"
"Health Alliance Medical Plans, Inc.",IL,Livingston,"Livingston, IL"
Blue Cross Blue Shield of Illinois,IL,Livingston,"Livingston, IL"
Blue Cross Blue Shield of Illinois,IL,Logan,"Logan, IL"
"Health Alliance Medical Plans, Inc.",IL,Logan,"Logan, IL"
Coventry Health Care,IL,Logan,"Logan, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Logan,"Logan, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Macon,"Macon, IL"
"Health Alliance Medical Plans, Inc.",IL,Macon,"Macon, IL"
Coventry Health Care,IL,Macon,"Macon, IL"
Blue Cross Blue Shield of Illinois,IL,Macon,"Macon, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Macoupin,"Macoupin, IL"
Blue Cross Blue Shield of Illinois,IL,Macoupin,"Macoupin, IL"
Coventry Health Care,IL,Macoupin,"Macoupin, IL"
"Health Alliance Medical Plans, Inc.",IL,Macoupin,"Macoupin, IL"
Coventry Health Care,IL,Madison,"Madison, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Madison,"Madison, IL"
Blue Cross Blue Shield of Illinois,IL,Madison,"Madison, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Marion,"Marion, IL"
"Health Alliance Medical Plans, Inc.",IL,Marion,"Marion, IL"
Blue Cross Blue Shield of Illinois,IL,Marion,"Marion, IL"
Humana Insurance Company,IL,Marshall,"Marshall, IL"
Coventry Health Care,IL,Marshall,"Marshall, IL"
Blue Cross Blue Shield of Illinois,IL,Marshall,"Marshall, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Marshall,"Marshall, IL"
"Health Alliance Medical Plans, Inc.",IL,Marshall,"Marshall, IL"
Coventry Health Care,IL,Mason,"Mason, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Mason,"Mason, IL"
"Health Alliance Medical Plans, Inc.",IL,Mason,"Mason, IL"
Blue Cross Blue Shield of Illinois,IL,Mason,"Mason, IL"
Blue Cross Blue Shield of Illinois,IL,Massac,"Massac, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Massac,"Massac, IL"
"Health Alliance Medical Plans, Inc.",IL,Massac,"Massac, IL"
Land of Lincoln Mutual Health Insurance Company,IL,McDonough,"McDonough, IL"
"Health Alliance Medical Plans, Inc.",IL,McDonough,"McDonough, IL"
Humana Insurance Company,IL,McDonough,"McDonough, IL"
Blue Cross Blue Shield of Illinois,IL,McDonough,"McDonough, IL"
Aetna,IL,McHenry,"McHenry, IL"
"Humana Health Plan, Inc.",IL,McHenry,"McHenry, IL"
Blue Cross Blue Shield of Illinois,IL,McHenry,"McHenry, IL"
Humana Insurance Company,IL,McHenry,"McHenry, IL"
Land of Lincoln Mutual Health Insurance Company,IL,McHenry,"McHenry, IL"
Land of Lincoln Mutual Health Insurance Company,IL,McLean,"McLean, IL"
"Health Alliance Medical Plans, Inc.",IL,McLean,"McLean, IL"
Coventry Health Care,IL,McLean,"McLean, IL"
Blue Cross Blue Shield of Illinois,IL,McLean,"McLean, IL"
Humana Insurance Company,IL,McLean,"McLean, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Menard,"Menard, IL"
"Health Alliance Medical Plans, Inc.",IL,Menard,"Menard, IL"
Coventry Health Care,IL,Menard,"Menard, IL"
Blue Cross Blue Shield of Illinois,IL,Menard,"Menard, IL"
Coventry Health Care,IL,Mercer,"Mercer, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Mercer,"Mercer, IL"
"Health Alliance Medical Plans, Inc.",IL,Mercer,"Mercer, IL"
Blue Cross Blue Shield of Illinois,IL,Mercer,"Mercer, IL"
Blue Cross Blue Shield of Illinois,IL,Monroe,"Monroe, IL"
Coventry Health Care,IL,Monroe,"Monroe, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Monroe,"Monroe, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Montgomery,"Montgomery, IL"
Blue Cross Blue Shield of Illinois,IL,Montgomery,"Montgomery, IL"
"Health Alliance Medical Plans, Inc.",IL,Montgomery,"Montgomery, IL"
Coventry Health Care,IL,Montgomery,"Montgomery, IL"
"Health Alliance Medical Plans, Inc.",IL,Morgan,"Morgan, IL"
Blue Cross Blue Shield of Illinois,IL,Morgan,"Morgan, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Morgan,"Morgan, IL"
Coventry Health Care,IL,Morgan,"Morgan, IL"
Blue Cross Blue Shield of Illinois,IL,Moultrie,"Moultrie, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Moultrie,"Moultrie, IL"
Coventry Health Care,IL,Moultrie,"Moultrie, IL"
"Health Alliance Medical Plans, Inc.",IL,Moultrie,"Moultrie, IL"
"Health Alliance Medical Plans, Inc.",IL,Ogle,"Ogle, IL"
Coventry Health Care,IL,Ogle,"Ogle, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Ogle,"Ogle, IL"
Blue Cross Blue Shield of Illinois,IL,Ogle,"Ogle, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Peoria,"Peoria, IL"
Blue Cross Blue Shield of Illinois,IL,Peoria,"Peoria, IL"
Humana Insurance Company,IL,Peoria,"Peoria, IL"
"Humana Health Plan, Inc.",IL,Peoria,"Peoria, IL"
"Health Alliance Medical Plans, Inc.",IL,Peoria,"Peoria, IL"
Coventry Health Care,IL,Peoria,"Peoria, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Perry,"Perry, IL"
"Health Alliance Medical Plans, Inc.",IL,Perry,"Perry, IL"
Blue Cross Blue Shield of Illinois,IL,Perry,"Perry, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Piatt,"Piatt, IL"
"Health Alliance Medical Plans, Inc.",IL,Piatt,"Piatt, IL"
Blue Cross Blue Shield of Illinois,IL,Piatt,"Piatt, IL"
Coventry Health Care,IL,Piatt,"Piatt, IL"
"Health Alliance Medical Plans, Inc.",IL,Pike,"Pike, IL"
Blue Cross Blue Shield of Illinois,IL,Pike,"Pike, IL"
Coventry Health Care,IL,Pike,"Pike, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Pike,"Pike, IL"
"Health Alliance Medical Plans, Inc.",IL,Pope,"Pope, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Pope,"Pope, IL"
Blue Cross Blue Shield of Illinois,IL,Pope,"Pope, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Pulaski,"Pulaski, IL"
Blue Cross Blue Shield of Illinois,IL,Pulaski,"Pulaski, IL"
"Health Alliance Medical Plans, Inc.",IL,Pulaski,"Pulaski, IL"
"Health Alliance Medical Plans, Inc.",IL,Putnam,"Putnam, IL"
Humana Insurance Company,IL,Putnam,"Putnam, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Putnam,"Putnam, IL"
Blue Cross Blue Shield of Illinois,IL,Putnam,"Putnam, IL"
Coventry Health Care,IL,Putnam,"Putnam, IL"
Coventry Health Care,IL,Randolph,"Randolph, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Randolph,"Randolph, IL"
Blue Cross Blue Shield of Illinois,IL,Randolph,"Randolph, IL"
"Health Alliance Medical Plans, Inc.",IL,Randolph,"Randolph, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Richland,"Richland, IL"
Blue Cross Blue Shield of Illinois,IL,Richland,"Richland, IL"
"Health Alliance Medical Plans, Inc.",IL,Richland,"Richland, IL"
Coventry Health Care,IL,Richland,"Richland, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Rock Island,"Rock Island, IL"
Blue Cross Blue Shield of Illinois,IL,Rock Island,"Rock Island, IL"
Coventry Health Care,IL,Rock Island,"Rock Island, IL"
"Health Alliance Medical Plans, Inc.",IL,Rock Island,"Rock Island, IL"
Blue Cross Blue Shield of Illinois,IL,Saline,"Saline, IL"
"Health Alliance Medical Plans, Inc.",IL,Saline,"Saline, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Saline,"Saline, IL"
Coventry Health Care,IL,Sangamon,"Sangamon, IL"
"Health Alliance Medical Plans, Inc.",IL,Sangamon,"Sangamon, IL"
"Humana Health Plan, Inc.",IL,Sangamon,"Sangamon, IL"
Blue Cross Blue Shield of Illinois,IL,Sangamon,"Sangamon, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Sangamon,"Sangamon, IL"
Blue Cross Blue Shield of Illinois,IL,Schuyler,"Schuyler, IL"
"Health Alliance Medical Plans, Inc.",IL,Schuyler,"Schuyler, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Schuyler,"Schuyler, IL"
Blue Cross Blue Shield of Illinois,IL,Scott,"Scott, IL"
"Health Alliance Medical Plans, Inc.",IL,Scott,"Scott, IL"
Coventry Health Care,IL,Scott,"Scott, IL"
Land of Lincoln Mutual Health Insurance Company,IL,Scott,"Scott, IL"
"Health Alliance Medical Plans, Inc.",IL,Shelby,"Shelby, IL"
